gameKey,seasonName,date,winner,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_UF,H_TF,H_EJ,H_TO,H_NR,H_TS%,H_eFG%,H_EFF,H_TOV%,H_OREB%,H_FT%,H_AST%,H_AST/TO%,H_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_UF,A_TF,A_EJ,A_TO,A_NR,A_TS%,A_eFG%,A_EFF,A_TOV%,A_OREB%,A_FT%,A_AST%,A_AST/TO%,A_TEAM
S43G01N97,2023-2024,20231214,away,13,3,23,7,30,2,41,20,24,7,1,1,8,6,1,0,66,28,16,35,24,69,74,11,0,12,2400,0,0,0,12,-14.834463110325174,47.53914988814318,50.0,76,15.889830508474574,0.0,13.333333333333334,42.857142857142854,1.0,대구 한국가스공사,21,4,28,11,39,3,43,24,24,9,0,0,10,6,8,6,67,33,14,28,22,81,77,9,0,15,2400,0,0,0,15,14.834463110325174,59.375,59.375,104,23.80952380952381,4.166666666666667,0.0,50.0,0.8,서울 SK
S43G01N98,2023-2024,20231215,home,21,3,23,6,29,6,29,15,40,12,1,1,17,14,5,6,70,28,19,39,28,82,87,16,0,10,2400,1,0,0,10,17.693662576701158,45.63492063492063,52.77777777777778,102,9.00900900900901,25.0,27.77777777777778,100.0,4.0,수원 KT,12,3,28,8,36,6,16,6,38,13,0,0,14,13,1,2,54,19,20,43,48,64,68,6,1,25,2400,1,1,0,26,-17.693662576701158,22.727272727272727,22.727272727272727,65,47.61904761904762,4.166666666666667,0.0,0.0,0.0,고양 소노
S43G01N99,2023-2024,20231215,home,20,2,29,18,47,5,56,25,24,8,2,2,17,16,6,2,82,35,17,35,11,94,99,3,0,8,2400,0,0,0,8,2.1737600471667236,53.763440860215056,58.333333333333336,115,4.921259842519685,25.0,16.666666666666668,55.55555555555556,5.0,부산 KCC,18,2,24,4,28,2,43,25,22,6,0,0,20,20,8,3,65,31,17,34,27,88,85,4,1,6,2400,0,0,0,7,-2.1737600471667236,34.27787934186472,34.21052631578947,101,0.0,0.0,10.526315789473685,33.333333333333336,0.0,원주 DB
S43G01N100,2023-2024,20231216,home,19,2,27,12,39,0,41,21,23,10,1,1,11,10,3,2,65,32,20,42,22,84,76,3,0,9,2400,0,0,0,9,18.896484175312736,26.726973684210527,27.5,104,4.480286738351254,43.75,15.0,40.0,2.0,안양 정관장,20,2,22,13,35,2,45,26,21,3,0,0,21,14,10,6,66,29,17,34,24,75,87,5,0,8,2400,0,0,0,8,-18.896484175312736,46.67207792207792,56.25,87,0.0,6.896551724137931,37.5,75.0,0.0,서울 삼성
S43G01N101,2023-2024,20231216,home,11,1,26,6,32,3,40,22,22,10,3,3,13,8,5,2,65,35,18,38,21,88,78,6,0,11,2400,0,0,0,11,20.596801379337805,58.92255892255892,75.0,95,9.191176470588236,37.5,22.22222222222222,45.45454545454545,2.5,대구 한국가스공사,11,1,25,11,36,2,36,13,26,10,0,0,14,13,3,2,62,23,20,41,30,69,76,6,1,15,2400,1,0,0,16,-20.596801379337805,29.46127946127946,27.77777777777778,69,41.469194312796205,0.0,22.22222222222222,50.0,0.14285714285714285,창원 LG
S43G01N102,2023-2024,20231216,home,23,2,26,17,43,6,55,28,26,9,0,0,6,2,3,0,81,37,17,34,20,85,87,9,2,14,2400,0,0,0,16,3.5548941798941627,61.76470588235294,61.76470588235294,104,0.0,28.571428571428573,0.0,77.77777777777777,0.0,서울 SK,21,4,20,4,24,5,43,22,18,7,0,0,15,12,8,2,61,29,13,27,18,77,76,9,1,12,2400,0,0,0,13,-3.5548941798941627,48.47645429362881,53.84615384615385,92,27.11496746203905,3.7037037037037037,7.6923076923076925,50.0,0.6,울산 현대모비스
S43G01N103,2023-2024,20231217,away,16,2,26,7,33,3,36,17,29,9,1,1,22,19,2,0,66,27,16,34,17,82,88,5,1,12,2400,2,0,0,13,-7.059558966178798,34.50920245398773,34.375,86,17.331022530329292,22.22222222222222,43.75,80.0,1.0,원주 DB,17,1,28,16,44,9,39,17,36,14,1,1,20,12,4,4,76,32,20,42,20,90,96,8,3,14,2400,0,0,0,17,7.059558966178798,32.95254833040421,38.23529411764706,100,27.173913043478258,10.344827586206897,23.529411764705884,50.0,0.42857142857142855,수원 KT
S43G01N104,2023-2024,20231217,home,24,5,28,14,42,4,50,21,28,12,1,1,15,13,4,0,79,34,19,42,27,93,94,6,0,5,2400,0,0,0,5,28.954300369243143,42.20257234726688,43.18181818181818,122,8.038585209003216,35.714285714285715,9.090909090909092,62.5,2.5,창원 LG,12,3,29,15,44,4,52,21,19,4,4,4,23,13,0,0,75,29,19,38,22,75,98,2,1,11,2400,0,0,0,12,-28.954300369243143,35.774410774410775,38.888888888888886,72,16.835016835016834,9.67741935483871,22.22222222222222,57.142857142857146,1.0,서울 삼성
S43G01N105,2023-2024,20231217,home,18,2,31,18,49,6,49,24,22,2,1,1,18,13,5,2,72,27,15,30,14,69,90,5,1,15,2400,0,0,0,16,8.456917925092057,27.173913043478258,25.0,83,12.116316639741518,53.84615384615385,20.0,60.0,1.0,부산 KCC,16,3,25,12,37,2,43,19,30,7,0,0,7,2,0,0,73,26,20,41,16,61,80,9,0,11,2400,0,0,0,11,-8.456917925092057,28.30188679245283,39.285714285714285,65,15.625,8.823529411764707,35.714285714285715,60.0,1.0,고양 소노
S43G01N106,2023-2024,20231218,away,18,1,19,10,29,1,28,14,33,12,1,1,19,14,0,0,62,27,18,39,25,80,81,7,1,12,2400,1,0,0,13,-14.78603310353651,34.66872110939907,46.15384615384615,83,19.083969465648853,44.44444444444444,69.23076923076923,40.0,0.5,안양 정관장,19,3,23,14,37,2,44,29,21,6,4,3,15,9,8,4,69,38,20,44,28,91,84,10,1,11,2400,0,0,0,12,14.78603310353651,55.88235294117647,55.88235294117647,113,26.08695652173913,17.391304347826086,0.0,44.44444444444444,0.6666666666666666,대구 한국가스공사
S43G01N107,2023-2024,20231219,away,18,0,26,13,39,5,31,11,33,10,3,3,19,13,0,0,67,24,14,30,27,71,86,4,1,11,2400,0,0,0,12,-24.23067942160607,41.46919431279621,46.42857142857143,76,11.848341232227487,0.0,14.285714285714286,66.66666666666667,2.0,수원 KT,21,3,26,6,32,3,40,23,21,8,1,1,21,13,7,6,62,32,17,38,22,85,83,8,0,5,2400,0,0,0,5,24.23067942160607,46.80187207488299,61.76470588235294,109,0.0,10.344827586206897,35.294117647058826,60.0,0.0,서울 SK
S43G01N108,2023-2024,20231219,away,24,3,26,10,36,5,54,27,15,3,0,0,25,18,3,2,69,30,19,42,17,81,94,6,0,11,2400,0,0,0,11,-9.546165884194039,33.983451536643024,41.666666666666664,98,8.051529790660226,62.5,61.111111111111114,71.42857142857143,2.5,울산 현대모비스,26,3,23,12,35,4,44,20,24,10,0,0,22,14,2,0,68,30,18,41,18,84,90,4,0,11,2400,1,0,0,11,9.546165884194039,37.28923476005188,53.333333333333336,99,4.798464491362764,10.344827586206897,73.33333333333333,71.42857142857143,5.0,부산 KCC
S43G01N109,2023-2024,20231221,away,10,3,19,3,22,4,41,23,24,5,2,2,13,7,6,11,67,30,17,39,29,72,80,8,0,9,2400,0,0,0,9,-16.844434499390857,36.76470588235294,43.75,67,14.45086705202312,12.5,25.0,14.285714285714286,0.3333333333333333,대구 한국가스공사,19,1,31,18,49,4,46,26,25,5,2,2,17,14,4,6,73,33,19,41,24,85,90,7,2,16,2400,0,0,0,18,16.844434499390857,22.32142857142857,21.875,104,30.03003003003003,20.833333333333332,37.5,66.66666666666667,0.25,원주 DB
S43G01N110,2023-2024,20231221,away,14,6,26,7,33,1,29,18,27,7,1,1,14,11,1,0,57,26,15,30,21,70,71,5,0,16,2400,0,0,0,16,-13.981139458251604,62.64916467780429,81.81818181818181,79,28.153153153153156,0.0,36.36363636363637,71.42857142857143,1.0,고양 소노,17,0,22,9,31,5,39,22,29,10,0,0,7,6,8,6,68,32,16,32,17,80,75,10,2,10,2400,0,0,0,12,13.981139458251604,50.0,50.0,94,20.0,7.142857142857143,0.0,42.857142857142854,0.75,서울 SK
S43G01N111,2023-2024,20231222,home,25,4,28,10,38,0,40,23,19,9,2,2,21,17,6,0,61,34,19,41,16,94,82,10,1,19,2400,0,0,0,20,29.641867097697485,45.85326953748007,60.0,120,18.115942028985508,28.571428571428573,46.666666666666664,75.0,1.5,울산 현대모비스,17,3,17,10,27,7,45,21,21,4,5,5,14,10,8,8,71,30,18,37,25,74,85,13,0,16,2400,1,0,0,16,-29.641867097697485,26.276276276276274,25.0,80,16.233766233766232,9.67741935483871,33.333333333333336,75.0,0.75,수원 KT
S43G01N112,2023-2024,20231222,away,19,5,20,12,32,1,44,21,22,7,1,1,15,10,5,2,67,29,14,28,21,75,82,5,0,13,2400,0,0,0,13,-36.162019378500986,40.58441558441558,53.125,81,17.6678445229682,28.571428571428573,37.5,50.0,1.0,안양 정관장,27,1,26,11,37,2,41,28,32,13,2,2,7,5,7,4,75,43,18,37,17,104,82,6,1,9,2400,0,0,0,10,36.162019378500986,65.78947368421052,65.78947368421052,133,9.523809523809524,4.761904761904762,0.0,60.0,3.0,부산 KCC
S43G01N113,2023-2024,20231223,away,13,1,29,9,38,4,24,10,25,8,0,0,24,18,1,0,49,18,16,32,21,62,73,6,1,25,2400,0,0,0,26,-4.106477058890107,32.66550522648083,35.0,61,36.42987249544626,28.571428571428573,90.0,133.33333333333334,0.5,창원 LG,11,1,21,11,32,4,49,21,20,4,1,1,12,8,5,2,70,26,19,40,17,64,82,17,1,10,2400,1,0,0,11,4.106477058890107,24.35064935064935,25.0,70,13.863216266173753,9.375,37.5,75.0,1.0,서울 SK
S43G01N114,2023-2024,20231223,away,14,2,20,16,36,4,33,15,40,8,1,1,5,2,3,4,74,24,14,30,30,58,79,8,0,21,2400,0,0,0,21,-46.158340636868246,30.61959654178674,34.09090909090909,48,7.763975155279502,46.15384615384615,18.181818181818183,16.666666666666668,0.5,고양 소노,26,2,28,8,36,4,39,22,22,10,1,1,21,16,8,6,62,33,17,35,22,92,83,13,1,15,2400,0,0,0,16,46.158340636868246,44.43127962085308,50.0,123,21.1864406779661,9.090909090909092,14.285714285714286,66.66666666666667,1.0,원주 DB
S43G01N115,2023-2024,20231223,home,20,5,31,9,40,2,36,20,33,13,4,4,22,20,3,2,73,37,20,46,17,107,95,10,0,6,2400,0,0,0,6,30.331773340827795,34.27787934186472,34.21052631578947,140,13.111888111888112,20.0,10.526315789473685,80.0,1.3333333333333333,대구 한국가스공사,15,0,20,14,34,4,43,17,22,7,2,2,27,23,0,0,67,26,17,38,27,82,94,3,0,14,2400,0,0,0,14,-30.331773340827795,52.87648054145516,70.0,79,14.534883720930232,3.125,40.0,40.0,1.3333333333333333,서울 삼성
S43G01N116,2023-2024,20231224,away,13,0,17,11,28,2,33,18,32,9,0,0,16,9,1,2,65,27,17,36,21,72,81,6,0,9,2400,0,0,0,9,-30.457682516132152,37.00657894736842,37.5,67,4.480286738351254,41.666666666666664,15.0,28.571428571428573,2.0,고양 소노,27,3,29,13,42,1,37,21,29,13,0,0,16,11,5,0,66,34,19,40,17,92,82,6,1,9,2400,0,0,0,10,30.457682516132152,56.67506297229219,61.53846153846154,124,17.772511848341228,5.555555555555555,15.384615384615385,100.0,2.3333333333333335,울산 현대모비스
S43G01N117,2023-2024,20231224,away,20,1,13,13,26,3,40,17,34,14,2,1,9,7,2,0,76,32,19,39,14,85,85,7,0,8,2400,1,0,0,8,-42.25357288809312,63.888888888888886,63.888888888888886,88,5.2631578947368425,33.333333333333336,0.0,66.66666666666667,6.0,안양 정관장,27,3,30,14,44,0,32,21,31,16,6,6,15,11,4,4,69,43,16,33,20,113,84,6,0,11,2400,0,0,0,11,42.25357288809312,58.26271186440678,65.625,152,15.090543259557345,23.529411764705884,12.5,77.77777777777777,2.3333333333333335,수원 KT
S43G01N118,2023-2024,20231224,away,22,3,29,11,40,2,47,22,30,11,0,0,18,14,5,2,77,33,18,43,18,91,95,5,0,3,2400,0,0,0,3,-5.6514264745955245,40.780141843971634,45.23809523809524,112,0.0,33.333333333333336,23.80952380952381,62.5,0.0,창원 LG,17,3,29,9,38,4,43,27,20,5,2,2,31,22,5,0,65,34,18,37,14,95,96,1,0,7,2400,0,0,0,7,5.6514264745955245,33.102143757881464,46.15384615384615,111,9.652509652509654,6.451612903225806,100.0,66.66666666666667,2.0,부산 KCC
S43G01N119,2023-2024,20231225,home,17,5,22,4,26,4,43,26,21,11,2,2,19,13,7,4,66,39,17,35,15,102,85,11,0,11,2400,0,0,0,11,11.224810967888331,59.74264705882352,71.875,121,5.330490405117271,33.333333333333336,25.0,55.55555555555556,5.0,원주 DB,22,4,20,16,36,5,49,24,23,9,2,2,15,13,8,6,74,35,19,40,17,92,89,9,1,16,2400,0,0,0,17,-11.224810967888331,48.33040421792618,52.94117647058823,110,13.786764705882351,15.384615384615385,23.529411764705884,71.42857142857143,1.6666666666666667,울산 현대모비스
S43G01N120,2023-2024,20231225,home,29,7,30,9,39,3,54,31,22,4,2,2,16,11,14,2,78,37,19,42,20,89,94,12,0,7,2400,1,0,0,7,20.11844043975971,40.48582995951417,47.61904761904762,126,7.800312012480499,36.36363636363637,28.571428571428573,88.88888888888889,4.0,서울 SK,14,2,29,22,51,6,52,16,24,4,5,5,25,20,4,0,81,25,16,33,27,74,106,5,0,15,2400,0,0,0,15,-20.11844043975971,34.13524057217165,34.0,76,10.080645161290322,16.666666666666668,16.0,37.5,1.0,서울 삼성
S43G01N121,2023-2024,20231225,away,14,1,20,7,27,4,41,25,22,8,3,3,13,10,5,11,66,36,20,44,34,90,79,6,1,8,2400,0,0,0,9,-7.313538563031628,96.875,96.875,100,5.882352941176471,33.333333333333336,0.0,30.76923076923077,4.0,대구 한국가스공사,23,1,21,8,29,2,36,21,27,13,0,0,21,15,3,0,63,34,19,38,17,96,84,4,0,9,2400,0,0,0,9,7.313538563031628,79.44915254237289,87.5,111,10.593220338983052,13.043478260869565,12.5,50.0,3.0,부산 KCC
S43G01N122,2023-2024,20231226,home,26,1,23,11,34,3,43,27,28,9,0,0,16,13,11,8,71,36,16,32,22,94,87,10,0,6,2400,0,0,0,6,29.385163922252943,52.50403877221324,60.526315789473685,124,4.595588235294118,33.333333333333336,21.05263157894737,70.0,7.0,창원 LG,20,2,25,6,31,1,32,18,31,11,0,0,8,6,1,0,63,29,15,33,22,75,71,3,2,15,2400,0,0,0,17,-29.385163922252943,42.301184433164124,53.333333333333336,79,18.484288354898336,8.0,40.0,71.42857142857143,1.25,안양 정관장
S43G01N123,2023-2024,20231228,away,18,1,18,8,26,3,38,22,22,6,3,3,10,7,5,4,63,31,17,35,23,75,73,9,1,16,2400,0,0,0,17,-15.147548207474571,41.36029411764706,46.875,80,21.968365553602812,22.22222222222222,25.0,71.42857142857143,1.0,대구 한국가스공사,25,0,22,15,37,3,39,22,27,11,1,1,14,6,3,2,67,34,18,36,19,85,81,8,0,16,2400,0,0,0,16,15.147548207474571,39.14988814317674,40.0,101,27.42230347349177,14.285714285714286,13.333333333333334,66.66666666666667,0.6666666666666666,수원 KT
S43G01N124,2023-2024,20231228,home,17,1,23,12,35,3,45,26,25,8,1,1,9,7,3,0,71,35,19,40,45,85,80,6,1,11,2400,0,0,0,12,7.3286878796534864,41.161178509532064,53.84615384615385,97,23.719165085388997,28.571428571428573,53.84615384615385,66.66666666666667,0.8,고양 소노,17,0,22,10,32,5,37,20,31,10,0,0,12,11,1,0,68,30,18,39,12,81,80,6,0,12,2400,0,0,0,12,-7.3286878796534864,41.15226337448559,41.666666666666664,90,9.784735812133071,8.0,5.555555555555555,42.857142857142854,1.5,안양 정관장
S43G01N125,2023-2024,20231228,home,31,2,29,10,39,4,43,26,29,12,1,1,16,12,7,0,73,39,19,42,21,102,89,10,0,9,2400,0,0,0,9,20.961095712126394,61.188811188811194,65.0,141,0.0,37.5,10.0,75.0,0.0,울산 현대모비스,26,2,24,8,32,1,39,18,22,10,0,0,31,19,7,2,61,28,18,38,33,85,92,7,1,12,2400,0,0,0,13,-20.961095712126394,45.309168443496795,61.53846153846154,95,16.891891891891895,0.0,30.76923076923077,100.0,2.3333333333333335,서울 삼성
S43G01N126,2023-2024,20231229,home,27,2,33,8,41,4,45,29,23,8,2,2,6,5,4,0,70,39,17,34,20,91,76,4,0,11,2400,0,0,0,11,18.570416511602346,52.77777777777778,52.77777777777778,126,18.181818181818183,25.0,0.0,50.0,1.0,원주 DB,14,2,17,16,33,6,45,19,34,9,0,0,13,10,4,0,79,28,16,33,21,75,92,6,0,5,2400,0,0,0,5,-18.570416511602346,34.95065789473684,37.5,77,8.576329331046312,10.81081081081081,15.0,50.0,1.5,창원 LG
S43G01N127,2023-2024,20231230,away,17,0,25,18,43,1,43,17,31,6,2,2,17,11,3,4,76,25,15,32,25,67,93,5,0,10,2400,0,0,0,10,-25.840307885961963,35.71428571428571,42.0,66,3.546099290780142,52.94117647058823,20.0,62.5,5.0,고양 소노,22,2,35,8,43,1,40,23,24,10,1,1,16,8,6,0,65,34,19,39,29,86,81,4,0,11,2400,0,0,0,11,25.840307885961963,47.22921914357683,53.84615384615385,108,26.483050847457623,7.407407407407407,15.384615384615385,80.0,0.8,서울 삼성
S43G01N128,2023-2024,20231230,away,15,2,24,7,31,1,29,12,43,12,0,0,10,8,1,0,72,24,16,35,29,68,82,9,2,10,2400,0,0,0,12,-24.21971634473678,47.72727272727273,47.72727272727273,64,8.333333333333334,38.46153846153846,0.0,62.5,2.5,안양 정관장,23,5,37,4,41,5,42,27,18,5,4,4,12,9,9,2,64,36,13,29,17,86,76,6,0,13,2400,0,0,0,13,24.21971634473678,58.63539445628997,73.07692307692308,122,21.321961620469086,0.0,30.76923076923077,88.88888888888889,2.0,서울 SK
S43G01N129,2023-2024,20231230,home,25,2,19,12,31,4,42,23,30,14,2,2,9,6,3,4,74,39,19,39,19,98,83,15,1,10,2400,1,0,0,11,23.147924256590485,50.27422303473492,52.63157894736842,126,16.750418760469014,44.44444444444444,10.526315789473685,33.333333333333336,0.75,수원 KT,17,2,20,12,32,4,41,21,26,11,0,0,10,8,2,0,67,32,14,28,21,83,77,3,1,19,2400,0,0,0,20,-23.147924256590485,50.27422303473492,52.63157894736842,84,26.041666666666668,17.391304347826086,10.526315789473685,75.0,0.8571428571428571,부산 KCC
S43G01N130,2023-2024,20231231,away,14,4,22,9,31,1,34,16,36,16,0,0,9,6,4,2,70,32,18,37,20,86,79,8,1,9,2400,0,0,0,10,-2.52522251666646,72.01646090534979,75.0,93,5.144032921810699,37.5,5.555555555555555,40.0,4.0,안양 정관장,20,4,28,12,40,6,43,24,30,10,2,2,12,11,6,4,75,36,13,27,15,93,87,4,1,10,2400,0,0,0,11,2.52522251666646,60.526315789473685,60.526315789473685,116,17.391304347826086,12.0,0.0,50.0,1.25,원주 DB
S43G01N131,2023-2024,20231231,home,15,2,28,9,37,3,43,18,22,10,0,0,18,13,6,4,65,28,18,36,26,79,83,5,1,8,2400,0,0,0,9,12.177423881481616,33.97711015736767,43.333333333333336,90,0.0,30.0,60.0,50.0,0.0,창원 LG,17,1,28,14,42,4,39,15,32,11,0,0,13,9,2,0,71,26,18,40,25,72,84,5,2,11,2400,0,0,0,13,-12.177423881481616,23.696682464454977,21.428571428571427,79,21.1864406779661,3.4482758620689653,14.285714285714286,66.66666666666667,0.5,고양 소노
S43G01N132,2023-2024,20231231,away,13,4,16,9,25,2,35,17,24,9,2,2,22,18,3,2,61,28,18,38,25,83,83,3,1,6,2400,1,0,0,7,-3.06239021619983,24.469820554649267,19.23076923076923,86,5.707762557077626,27.272727272727273,61.53846153846154,50.0,1.0,대구 한국가스공사,21,2,23,12,35,3,43,24,20,8,2,2,15,14,2,2,65,34,20,47,21,90,80,2,4,12,2400,0,0,0,16,3.06239021619983,55.970149253731336,65.38461538461539,105,25.303643724696357,11.11111111111111,30.76923076923077,42.857142857142854,0.6,울산 현대모비스
S43G01N133,2023-2024,20240101,home,15,2,18,11,29,6,47,25,24,6,3,2,17,11,6,6,74,33,20,41,15,83,91,11,0,4,2400,0,0,0,4,4.027926960257787,57.89473684210526,57.89473684210526,95,13.636363636363637,62.5,0.0,30.0,1.0,수원 KT,18,6,30,11,41,2,38,23,24,8,0,0,17,10,4,2,62,31,16,35,21,80,79,1,2,16,2400,0,1,0,18,-4.027926960257787,48.575129533678755,50.0,92,29.35420743639922,10.0,7.142857142857143,42.857142857142854,0.5,부산 KCC
S43G01N134,2023-2024,20240101,away,20,3,27,10,37,1,30,12,35,14,2,2,7,6,3,0,67,28,19,40,24,76,74,4,0,14,2400,0,0,0,14,-1.8468496410626614,38.5934819897084,39.473684210526315,87,12.864493996569468,38.46153846153846,15.789473684210526,50.0,1.0,서울 삼성,20,4,27,18,45,3,53,26,25,5,2,2,15,9,6,0,80,33,16,32,17,80,95,8,0,8,2400,0,0,0,8,1.8468496410626614,34.77051460361613,34.78260869565217,99,3.881987577639751,18.181818181818183,17.391304347826086,50.0,4.0,서울 SK
S43G01N135,2023-2024,20240102,away,22,3,23,9,32,2,31,21,28,10,2,2,19,12,2,0,61,33,17,35,22,88,80,5,0,19,2400,0,0,0,19,-6.671682615501311,58.8235294117647,58.8235294117647,98,19.047619047619047,37.5,0.0,75.0,1.5,원주 DB,22,4,20,13,33,5,32,17,42,17,2,2,9,5,2,2,76,36,19,41,31,94,85,12,3,13,2400,0,0,0,16,6.671682615501311,60.8272506082725,63.333333333333336,110,27.985074626865675,8.0,6.666666666666667,25.0,0.3333333333333333,고양 소노
S43G01N136,2023-2024,20240102,home,12,2,24,15,39,6,45,23,29,7,0,0,23,17,0,0,74,30,16,38,24,84,97,6,1,6,2400,0,0,0,7,0.2139434048379769,58.139534883720934,78.57142857142857,92,0.0,0.0,50.0,44.44444444444444,0.0,안양 정관장,20,1,22,6,28,6,35,22,24,6,1,1,22,16,4,2,60,29,20,45,27,80,82,2,0,8,2400,0,0,0,8,-0.2139434048379769,26.395173453996986,30.0,92,13.940520446096654,14.285714285714286,53.333333333333336,75.0,1.0,창원 LG
S43G01N137,2023-2024,20240103,away,15,2,27,8,35,4,30,18,33,8,1,1,17,12,4,4,64,27,18,36,9,74,81,6,0,10,2400,0,0,0,10,-1.414340357144411,39.0625,43.75,84,5.330490405117271,20.0,25.0,66.66666666666667,4.0,부산 KCC,11,4,24,13,37,6,57,28,19,4,1,1,10,7,6,4,77,33,16,34,18,77,87,5,0,7,2400,0,0,0,7,1.414340357144411,41.666666666666664,41.666666666666664,86,14.285714285714286,12.903225806451612,0.0,28.571428571428573,0.6666666666666666,서울 SK
S43G01N138,2023-2024,20240104,home,15,1,25,16,41,2,37,15,29,14,0,0,9,9,3,2,66,29,17,36,23,81,75,7,1,13,2400,0,1,0,14,17.600937446411237,33.71868978805395,33.333333333333336,96,10.660980810234541,27.272727272727273,26.666666666666668,75.0,1.5,대구 한국가스공사,14,5,20,12,32,2,34,13,29,12,0,0,13,8,2,2,63,25,17,34,17,70,76,9,0,11,2400,0,0,0,11,-17.600937446411237,46.29629629629629,61.111111111111114,78,9.191176470588236,16.666666666666668,22.22222222222222,44.44444444444444,2.0,안양 정관장
S43G01N139,2023-2024,20240104,away,16,0,16,13,29,3,35,14,32,8,1,1,9,7,0,0,68,23,14,28,29,61,77,4,0,13,2400,0,0,0,13,-58.36575875486382,45.258620689655174,56.25,53,5.208333333333334,30.0,31.25,71.42857142857143,5.0,서울 삼성,21,3,30,11,41,3,27,20,40,17,3,3,9,6,5,7,70,40,16,32,16,103,79,12,2,9,2400,0,0,0,11,58.36575875486382,69.91051454138703,80.0,139,20.120724346076457,15.789473684210526,13.333333333333334,55.55555555555556,1.25,수원 KT
S43G01N140,2023-2024,20240105,home,21,0,31,13,44,0,53,30,15,3,0,0,19,18,9,0,68,33,19,40,19,87,87,8,0,10,2400,0,0,0,10,35.07735711359368,43.35260115606936,46.666666666666664,114,10.660980810234541,12.5,26.666666666666668,83.33333333333333,2.5,서울 SK,14,0,18,11,29,4,23,11,37,8,2,2,16,11,5,7,62,21,15,30,30,61,78,5,0,15,2400,0,0,0,15,-35.07735711359368,26.25201938610662,28.94736842105263,52,8.787346221441124,13.88888888888889,21.05263157894737,60.0,1.5,고양 소노
S43G01N141,2023-2024,20240106,away,16,1,25,15,40,4,47,22,24,8,1,1,20,8,2,2,72,31,20,44,26,78,92,5,0,9,2400,0,0,0,9,-8.359287771052479,30.400572246065806,50.0,82,13.66120218579235,20.0,60.0,28.571428571428573,0.6666666666666666,창원 LG,17,4,25,5,30,4,35,22,23,7,1,1,20,15,2,0,59,30,20,46,25,82,79,2,0,10,2400,0,0,0,10,8.359287771052479,55.928411633109626,60.0,95,20.120724346076457,3.8461538461538463,13.333333333333334,62.5,1.25,대구 한국가스공사
S43G01N142,2023-2024,20240106,home,15,2,25,14,39,4,44,22,25,8,0,0,24,15,5,2,69,30,16,32,16,83,93,9,0,11,2400,0,0,0,11,7.674602502188705,62.695924764890286,92.85714285714286,93,10.245901639344263,33.333333333333336,57.142857142857146,54.54545454545455,3.0,울산 현대모비스,20,1,26,10,36,5,47,24,25,7,3,3,10,7,5,2,75,34,17,35,22,82,85,8,1,12,2400,0,0,0,13,-7.674602502188705,34.78260869565217,34.78260869565217,95,4.166666666666667,10.714285714285714,0.0,25.0,2.0,수원 KT
S43G01N143,2023-2024,20240106,away,13,4,25,11,36,4,38,17,30,9,1,1,14,10,2,2,69,27,17,37,26,73,83,2,0,6,2400,0,0,0,6,-20.380027084219392,52.816901408450704,58.8235294117647,80,5.296610169491526,25.0,11.764705882352942,62.5,5.0,서울 삼성,18,2,33,14,47,1,39,20,32,11,1,1,18,12,1,0,72,32,17,35,18,87,90,3,0,4,2400,0,0,0,4,20.380027084219392,60.97560975609756,67.6470588235294,108,0.0,7.407407407407407,17.647058823529413,70.0,0.0,원주 DB
S43G01N144,2023-2024,20240107,home,20,7,30,11,41,4,40,18,23,10,4,4,12,9,6,4,67,32,17,35,24,83,79,2,0,9,2400,0,0,0,9,22.668924914780206,42.5,42.5,110,4.761904761904762,50.0,0.0,62.5,5.0,서울 SK,17,2,25,9,34,3,39,19,33,8,1,1,10,7,1,0,73,28,14,28,21,71,83,6,3,6,2400,0,0,0,9,-22.668924914780206,27.356902356902356,30.555555555555557,76,16.835016835016834,9.090909090909092,22.22222222222222,60.0,0.75,안양 정관장
S43G01N145,2023-2024,20240107,home,20,1,32,9,41,7,38,16,25,10,0,0,26,21,5,4,63,26,18,36,20,83,89,5,1,14,2400,0,1,0,15,11.141309042205634,42.0757363253857,52.94117647058823,100,8.880994671403197,57.142857142857146,47.05882352941177,75.0,3.0,부산 KCC,17,4,22,5,27,3,39,20,29,8,0,0,12,10,2,2,68,28,19,46,35,74,80,9,2,11,2400,0,1,0,13,-11.141309042205634,62.26053639846744,66.66666666666667,79,0.0,3.0303030303030303,11.11111111111111,30.0,0.0,고양 소노
