gameKey,seasonName,date,winner,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_UF,H_TF,H_TOM,H_EJ,H_NR,H_TS%,H_eFG%,H_EFF,H_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_UF,A_TF,A_TOM,A_EJ,A_NR,A_TS%,A_eFG%,A_EFF,A_TEAM
S39G01N191,2021-2022,20220204,away,17,2,28,8,36,4,34,13,35,12,0,0,14,10,1,2,69,25,18,36,16,72,83,3,0,12,2400,0,0,2,0,-19.52801434590434,27.77777777777778,27.77777777777778,74,전주 KCC,19,6,34,14,48,2,50,23,25,8,4,4,11,8,9,8,79,35,17,36,22,86,90,10,0,8,2400,0,0,17,0,19.52801434590434,21.04377104377104,22.22222222222222,116,서울 SK
S39G01N192,2021-2022,20220205,away,14,9,25,11,36,3,48,18,16,5,0,0,18,13,3,0,64,23,17,40,29,64,82,7,1,10,2400,0,0,4,0,-6.4582695687493015,23.504273504273506,22.22222222222222,76,고양 오리온,16,3,28,17,45,2,52,17,11,3,1,1,28,23,1,2,64,21,15,33,18,68,92,5,3,11,2400,0,0,4,0,6.4582695687493015,18.687707641196013,14.285714285714286,77,울산 현대모비스
S39G01N193,2021-2022,20220205,home,20,1,27,10,37,3,36,15,30,15,2,2,20,17,3,5,68,32,18,37,26,96,88,5,0,9,2400,0,0,10,0,16.029607490601734,47.02194357366771,64.28571428571429,114,대구 한국가스공사,23,0,25,8,33,4,40,22,31,10,1,1,19,14,6,4,72,33,20,40,23,90,91,3,2,9,2400,0,0,4,0,-16.029607490601734,50.904977375565615,66.66666666666667,98,원주 DB
S39G01N194,2021-2022,20220205,home,23,1,30,16,46,2,48,22,22,12,1,1,14,12,2,0,71,35,19,41,21,94,85,3,1,11,2400,0,0,7,0,40.13851021886413,66.04696673189824,68.42105263157895,119,창원 LG,16,2,19,13,32,3,34,15,31,5,2,1,23,18,5,6,67,21,16,35,34,65,90,7,1,8,2400,1,0,10,0,-40.13851021886413,37.53753753753754,41.666666666666664,65,안양 KGC
S39G01N195,2021-2022,20220206,home,13,3,30,20,50,5,65,30,15,2,0,0,16,14,5,6,80,32,18,37,20,80,96,5,0,12,2400,0,1,12,0,4.7143175647658495,51.36986301369863,52.63157894736842,94,서울 SK,14,5,24,10,34,2,37,16,32,10,1,1,13,11,3,0,70,27,19,40,19,75,83,8,2,12,2400,0,1,14,0,-4.7143175647658495,38.84826325411335,42.10526315789474,79,수원 KT
S39G01N196,2021-2022,20220206,home,19,3,28,17,45,3,52,22,24,8,2,2,9,7,3,4,78,32,17,35,23,79,87,8,0,8,2400,0,0,13,0,17.563460746316167,49.56896551724138,59.375,101,원주 DB,22,6,25,13,38,2,49,24,20,3,2,2,9,7,4,2,71,29,13,26,22,68,80,5,1,13,2400,0,0,8,0,-17.563460746316167,40.67245119305856,41.1764705882353,83,울산 현대모비스
S39G01N197,2021-2022,20220206,home,19,0,28,9,37,5,33,20,23,7,3,3,39,32,8,4,59,30,18,38,15,99,98,8,0,8,2400,0,0,12,0,34.671432491312146,40.56490384615385,50.0,124,전주 KCC,15,1,21,17,38,2,34,14,38,11,0,0,14,10,2,0,72,25,20,49,30,71,86,2,1,12,2400,0,0,5,0,-34.671432491312146,27.134587554269174,31.57894736842105,65,서울 삼성
S39G01N198,2021-2022,20220329,home,21,1,30,9,39,2,31,19,44,11,2,2,5,5,4,2,77,32,12,28,21,80,82,4,0,5,2400,0,0,8,0,17.53661458999801,41.946308724832214,43.333333333333336,97,안양 KGC,14,1,32,13,45,1,39,18,29,6,0,0,14,11,1,0,68,24,17,34,31,65,82,3,0,12,2400,0,0,4,0,-17.53661458999801,25.0,25.0,70,대구 한국가스공사
S39G01N199,2021-2022,20220208,away,18,2,23,17,40,3,41,20,25,8,3,3,18,14,5,6,69,31,18,37,23,84,87,3,0,13,2400,0,0,16,0,-10.557042972263474,46.378091872791515,53.57142857142857,95,수원 KT,22,3,21,8,29,1,33,19,33,14,0,0,14,12,3,2,66,33,19,38,23,92,80,10,0,9,2400,0,0,14,0,10.557042972263474,58.55855855855856,73.33333333333333,113,원주 DB
S39G01N200,2021-2022,20220208,away,12,3,29,20,49,5,52,23,21,4,1,1,16,4,3,4,74,28,19,45,19,64,90,4,0,10,2400,0,0,7,0,-7.75996503670153,39.33566433566434,42.5,69,창원 LG,15,2,25,10,35,7,39,12,24,9,1,1,24,18,2,0,64,22,18,38,26,71,88,2,1,8,2400,0,0,4,0,7.75996503670153,28.07133421400264,30.76923076923077,75,고양 오리온
S39G01N201,2021-2022,20220209,away,14,2,16,8,24,7,41,20,22,7,0,0,10,8,1,0,63,27,19,44,39,69,73,6,2,20,2400,0,0,13,0,-31.725192858605126,39.00709219858156,42.857142857142854,62,서울 삼성,24,3,25,11,36,3,38,22,23,8,6,6,21,14,7,6,67,36,12,25,15,94,88,11,3,14,2400,0,0,20,0,31.725192858605126,51.02040816326531,83.33333333333333,116,울산 현대모비스
S39G01N202,2021-2022,20220210,home,21,1,19,9,28,1,50,34,16,6,2,2,12,10,6,2,68,42,16,33,33,100,80,9,0,14,2700,0,0,8,0,8.576894256761278,61.93693693693693,75.0,118,고양 오리온,18,1,16,10,26,2,45,30,18,5,3,2,16,14,5,2,66,37,15,32,27,93,82,9,0,15,2700,0,0,10,0,-8.576894256761278,25.380710659898476,20.0,103,전주 KCC
S39G01N203,2021-2022,20220211,home,8,5,21,20,41,5,52,17,14,4,1,1,26,20,3,2,67,22,13,26,22,68,93,5,2,11,2400,0,0,6,0,1.8843580843656014,25.964391691394656,28.571428571428573,68,수원 KT,15,5,21,18,39,5,49,22,20,4,1,1,13,8,4,2,70,27,19,42,25,66,83,2,1,11,2400,0,0,8,0,-1.8843580843656014,35.1493848857645,38.23529411764706,72,울산 현대모비스
S39G01N204,2021-2022,20220212,away,14,1,17,6,23,3,29,13,42,9,0,0,12,8,4,2,71,22,13,29,22,61,83,12,0,6,2400,0,0,13,0,-25.79089218486321,35.21126760563381,38.23529411764706,55,대구 한국가스공사,11,1,40,10,50,5,42,23,20,8,0,0,17,13,4,4,62,31,15,35,20,83,79,2,1,19,2400,0,1,3,0,25.79089218486321,63.55932203389831,71.875,97,서울 SK
S39G01N205,2021-2022,20220212,home,13,2,25,14,39,6,44,21,20,4,3,3,19,13,8,4,67,28,13,26,15,73,86,8,0,9,2400,0,0,10,0,8.833092250463352,70.0,70.0,87,전주 KCC,19,1,25,6,31,3,25,9,37,15,1,1,6,3,2,2,63,25,18,37,18,68,69,6,0,12,2400,0,1,9,0,-8.833092250463352,48.16955684007707,60.0,75,안양 KGC
S39G01N206,2021-2022,20220212,home,21,0,23,7,30,4,47,26,19,6,1,1,5,4,2,0,67,33,15,31,17,76,72,2,1,8,2400,0,0,6,0,10.448529435871194,64.28571428571429,64.28571428571429,89,원주 DB,7,5,25,7,32,1,48,29,17,1,0,0,8,7,3,2,65,30,12,26,27,68,73,5,0,8,2400,0,0,8,0,-10.448529435871194,40.94412331406551,46.666666666666664,74,고양 오리온
S39G01N207,2021-2022,20220212,away,16,2,21,15,36,5,39,16,31,10,2,2,15,11,5,4,72,28,19,44,33,77,87,6,0,11,2400,1,1,5,0,-9.114344568937454,52.38095238095238,52.38095238095238,83,서울 삼성,23,0,30,20,50,2,56,31,22,4,1,1,23,14,7,0,79,36,17,35,17,90,102,6,2,11,2400,0,0,6,0,9.114344568937454,29.832935560859188,38.63636363636363,106,창원 LG
S39G01N208,2021-2022,20220213,away,10,3,17,8,25,4,38,21,20,7,0,0,27,20,5,4,58,28,16,33,13,83,85,7,1,9,2400,0,0,7,0,-9.354165572995967,35.26645768025078,50.0,85,전주 KCC,24,1,21,13,34,3,41,22,19,8,3,3,20,13,8,2,63,33,18,41,18,87,83,6,1,10,2400,0,0,13,0,9.354165572995967,41.18217054263566,50.0,107,수원 KT
S39G01N209,2021-2022,20220213,away,13,5,19,12,31,3,35,16,30,9,0,0,18,8,4,0,65,25,16,35,19,67,83,5,0,12,2400,0,0,9,0,-19.5390988254385,29.82646420824295,32.35294117647059,62,안양 KGC,15,4,24,23,47,8,48,21,23,6,2,2,20,16,3,2,73,29,17,35,17,80,93,5,1,13,2400,0,0,16,0,19.5390988254385,30.886627906976745,37.5,97,울산 현대모비스
S39G01N210,2021-2022,20220213,away,23,1,17,3,20,3,36,24,20,10,2,2,9,9,4,0,58,36,19,41,24,91,67,7,0,13,2400,0,0,11,0,-0.7268655700791271,60.91101694915255,65.625,110,대구 한국가스공사,18,2,19,9,28,1,41,25,22,9,2,2,17,15,6,6,65,36,15,30,24,96,82,9,1,12,2400,0,0,13,0,0.7268655700791271,60.58158319870759,68.42105263157895,110,고양 오리온
S39G01N211,2021-2022,20220213,away,14,4,19,12,31,4,59,23,20,7,1,1,6,5,4,4,80,31,19,42,33,74,86,6,0,8,2400,0,0,12,0,-26.057244864511304,41.666666666666664,41.666666666666664,75,서울 삼성,17,7,35,15,50,6,52,28,22,7,2,2,24,17,10,8,76,37,13,27,24,98,100,8,0,10,2400,0,0,8,0,26.057244864511304,45.59270516717325,47.72727272727273,130,서울 SK
S39G01N212,2021-2022,20220214,home,13,1,26,8,34,6,56,29,18,5,0,0,20,9,7,2,74,34,15,32,16,82,94,10,1,8,2400,0,0,12,0,2.7356673505834976,35.49382716049383,52.77777777777778,86,창원 LG,23,6,30,11,41,3,40,18,29,11,0,0,9,8,3,0,69,29,18,43,28,77,78,2,1,18,2400,0,0,6,0,-2.7356673505834976,47.72727272727273,47.72727272727273,92,원주 DB
S39G01N213,2021-2022,20220331,home,25,3,28,8,36,1,34,22,38,17,2,2,11,7,5,2,74,41,19,42,26,106,85,6,0,10,2400,0,0,7,0,16.66847382321022,86.76789587852494,94.11764705882354,130,안양 KGC,21,0,24,11,35,3,42,18,21,10,2,2,29,19,5,3,65,30,19,40,25,89,94,4,1,11,2400,0,0,8,0,-16.66847382321022,32.52788104089219,46.666666666666664,95,수원 KT
S39G01N214,2021-2022,20220215,away,19,3,21,10,31,4,42,17,26,8,3,2,13,8,7,6,71,27,16,35,19,70,84,13,2,13,2400,0,0,18,0,-5.696611368134924,36.25954198473283,39.473684210526315,76,울산 현대모비스,17,4,28,15,43,7,47,23,23,7,1,1,12,7,2,2,71,31,15,32,17,76,83,7,0,20,2400,0,0,15,0,5.696611368134924,52.77777777777778,52.77777777777778,89,서울 SK
S39G01N215,2021-2022,20220215,away,26,1,26,7,33,2,38,22,32,13,1,1,10,8,3,2,71,36,18,40,21,93,81,3,0,5,2400,0,0,4,0,-1.8143187421116522,56.54281098546041,63.1578947368421,116,서울 삼성,20,3,25,10,35,3,45,25,25,11,0,0,18,12,3,2,70,36,15,31,19,95,88,2,0,6,2400,0,1,5,0,1.8143187421116522,61.83745583038869,78.57142857142857,112,대구 한국가스공사
S39G01N216,2021-2022,20220330,away,20,4,21,10,31,1,49,26,25,6,1,1,9,7,8,8,75,33,14,30,16,79,84,11,0,10,2400,0,0,18,0,-12.681436929419306,44.642857142857146,45.833333333333336,92,원주 DB,24,2,28,9,37,4,45,26,19,9,0,0,10,6,4,0,64,35,15,30,14,85,74,5,1,16,2400,0,0,0,0,12.681436929419306,51.02040816326531,83.33333333333333,107,전주 KCC
S39G01N217,2021-2022,20220302,away,17,3,21,13,34,3,41,19,27,8,3,3,13,9,5,4,71,30,17,34,17,77,84,8,0,11,2400,1,0,5,0,-9.536779596621756,43.44391785150079,47.61904761904762,86,고양 오리온,22,1,27,10,37,2,42,21,20,7,4,4,13,12,7,4,66,32,17,36,32,83,79,8,0,12,2400,1,0,8,0,9.536779596621756,50.377833753148614,53.84615384615385,106,서울 삼성
S39G01N218,2021-2022,20220302,away,13,0,25,12,37,2,45,21,24,7,1,1,20,14,7,6,70,29,16,36,25,79,90,7,2,9,2400,0,1,17,0,-8.034042932788054,46.54255319148936,52.5,80,서울 SK,19,4,26,9,35,4,29,15,35,14,2,2,13,9,4,0,66,31,18,38,47,85,79,6,0,13,2400,0,0,9,0,8.034042932788054,39.59276018099548,56.666666666666664,101,안양 KGC
S39G01N219,2021-2022,20220303,home,23,6,26,7,33,4,40,21,27,9,1,1,12,10,4,0,68,31,19,41,23,81,80,8,0,11,2400,0,1,15,0,11.606310152963772,42.08754208754208,50.0,105,수원 KT,16,2,24,17,41,7,57,24,14,4,0,0,28,13,3,0,71,28,17,34,22,73,99,7,1,12,2400,0,0,8,0,-11.606310152963772,33.30995792426368,47.05882352941177,75,창원 LG
S39G01N220,2021-2022,20220401,away,14,0,19,6,25,4,30,18,30,8,3,3,16,10,2,2,63,29,18,37,17,76,79,1,0,5,2400,0,0,4,0,-24.065229064805152,49.504950495049506,57.69230769230769,75,전주 KCC,23,1,29,4,33,0,36,27,22,7,1,1,15,11,4,0,59,35,14,30,17,88,74,4,1,4,2400,0,0,2,0,24.065229064805152,78.57142857142857,78.57142857142857,116,대구 한국가스공사
S39G01N221,2021-2022,20220304,away,18,1,18,13,31,3,37,20,32,7,3,3,12,9,3,0,72,30,16,35,26,76,84,8,1,14,2400,0,0,10,0,-17.603343008707853,37.878787878787875,44.44444444444444,77,원주 DB,19,3,25,11,36,4,48,24,17,8,2,2,15,13,8,2,67,34,18,36,32,89,82,7,1,15,2400,0,0,12,0,17.603343008707853,70.0,70.0,107,서울 삼성
S39G01N222,2021-2022,20220305,home,22,0,24,10,34,4,46,27,23,10,1,1,7,6,4,2,70,38,14,29,20,92,77,5,0,10,2400,0,0,12,0,17.906932133662394,57.12979890310786,60.526315789473685,114,전주 KCC,20,2,19,9,28,3,43,23,22,7,2,2,14,8,5,4,67,32,15,30,25,79,81,8,1,9,2400,0,0,7,0,-17.906932133662394,50.355450236966824,57.142857142857146,89,울산 현대모비스
S39G01N223,2021-2022,20220305,home,19,5,25,10,35,5,34,14,27,13,1,1,6,5,3,0,62,28,16,32,21,74,68,4,1,13,2400,0,0,4,0,9.05368014423965,39.0625,43.75,93,서울 SK,16,1,20,14,34,3,44,23,30,7,0,0,4,2,4,2,74,30,18,36,12,69,78,8,0,7,2400,0,0,9,0,-9.05368014423965,43.969849246231156,47.61904761904762,78,창원 LG
S39G01N224,2021-2022,20220330,home,20,0,26,14,40,5,43,27,26,8,1,1,17,12,5,6,70,36,17,36,20,92,87,5,0,16,2400,0,0,6,0,2.2319823752349492,42.34417344173442,58.333333333333336,107,수원 KT,19,1,15,4,19,6,39,29,30,7,1,1,10,8,4,0,70,37,19,40,23,89,80,8,0,8,2400,0,0,20,0,-2.2319823752349492,56.59448818897638,62.5,99,대구 한국가스공사
S39G01N225,2021-2022,20220305,away,19,1,22,14,36,2,45,16,23,9,3,3,5,2,3,2,71,28,12,24,35,67,76,5,2,13,2400,0,0,9,0,-32.20221606648198,60.36217303822938,70.58823529411765,69,고양 오리온,22,5,27,11,38,1,35,19,32,15,0,0,10,5,4,4,67,34,16,32,35,88,77,8,0,10,2400,0,0,11,0,32.20221606648198,72.22222222222223,72.22222222222223,114,안양 KGC
S39G01N226,2021-2022,20220306,away,15,3,24,11,35,5,40,17,33,10,1,1,11,5,5,4,74,28,13,27,19,71,85,8,0,7,2400,0,0,7,0,-8.792766158182886,38.81987577639752,45.0,78,원주 DB,16,0,32,10,42,4,46,24,22,7,0,0,12,8,5,2,68,31,16,32,17,77,80,6,0,11,2400,1,0,6,0,8.792766158182886,34.63476070528967,38.46153846153846,93,서울 SK
S39G01N227,2021-2022,20220306,away,17,1,28,6,34,4,41,20,16,6,3,3,19,14,3,2,60,29,20,43,48,78,79,2,1,14,2400,0,0,7,0,-7.978860958418153,56.30630630630631,66.66666666666667,85,서울 삼성,19,2,22,9,31,6,42,17,27,11,0,0,25,20,4,0,69,28,18,39,30,87,94,6,2,8,2400,0,0,15,0,7.978860958418153,56.06312292358805,78.57142857142857,95,울산 현대모비스
S39G01N228,2021-2022,20220306,away,15,4,21,8,29,1,44,20,18,7,0,0,16,12,5,0,62,27,13,27,17,73,78,4,0,12,2400,0,0,13,0,-16.30412577984164,35.822021116138764,43.333333333333336,75,전주 KCC,20,3,27,11,38,6,51,29,18,6,4,3,12,9,8,2,73,38,18,37,23,91,85,9,1,11,2400,0,0,10,0,16.30412577984164,62.72401433691756,72.22222222222223,117,수원 KT
S39G01N229,2021-2022,20220403,home,26,0,25,7,32,1,40,29,24,12,0,0,11,8,2,4,64,41,14,28,23,102,75,5,0,10,2400,0,0,12,0,18.936438563210018,73.07692307692308,73.07692307692308,130,대구 한국가스공사,25,0,17,8,25,0,26,17,39,15,0,0,7,6,1,0,65,32,14,29,22,85,72,7,0,9,2400,1,0,10,0,-18.936438563210018,56.27962085308057,64.28571428571429,99,안양 KGC
S39G01N230,2021-2022,20220307,home,14,7,26,12,38,3,38,17,24,10,3,2,15,13,5,2,65,29,18,36,29,81,80,6,2,14,2400,0,0,13,0,20.46180977994068,52.59467040673212,64.70588235294117,95,고양 오리온,15,2,22,14,36,8,52,23,23,6,0,0,17,9,5,2,75,29,17,37,20,73,92,7,1,13,2400,0,0,14,0,-20.46180977994068,30.364372469635626,40.476190476190474,73,창원 LG
S39G01N231,2021-2022,20220308,away,16,2,29,12,41,2,42,20,34,10,1,1,11,8,0,0,77,31,20,46,39,80,88,7,0,8,2400,0,0,2,0,-22.554892384622278,37.532637075718014,40.90909090909091,91,서울 삼성,17,2,30,8,38,1,37,19,28,13,3,2,20,14,2,0,68,34,17,35,18,95,88,5,0,7,2400,0,0,9,0,22.554892384622278,32.66850068775791,36.8421052631579,111,전주 KCC
S39G01N232,2021-2022,20220309,away,17,2,21,9,30,4,49,25,13,4,0,0,19,14,12,10,62,29,18,36,15,76,81,3,0,12,2400,0,0,2,0,-12.024546065697692,32.62642740619902,38.46153846153846,82,서울 SK,24,2,27,14,41,0,52,26,17,6,0,0,18,12,9,11,69,32,18,38,18,82,87,11,2,8,2400,0,0,4,0,12.024546065697692,33.840947546531304,33.333333333333336,107,울산 현대모비스
S39G01N233,2021-2022,20220310,home,15,6,22,10,32,5,48,24,18,4,1,1,20,13,8,6,67,29,17,37,33,75,87,11,1,12,2400,1,0,19,0,4.906182916810209,35.612535612535616,41.666666666666664,86,원주 DB,12,3,29,18,47,2,46,15,22,8,1,1,15,15,3,2,69,24,18,41,24,71,84,4,2,20,2400,0,0,8,0,-4.906182916810209,51.36986301369863,52.63157894736842,72,수원 KT
S39G01N234,2021-2022,20220311,home,26,3,27,12,39,1,41,23,31,14,0,0,14,9,7,6,72,37,15,31,19,97,86,7,0,7,2400,0,0,11,0,16.807975850100092,52.68199233716475,55.55555555555556,126,서울 SK,20,1,23,9,32,1,40,23,30,10,0,0,12,10,1,0,70,33,13,28,25,86,82,6,0,8,2400,0,0,6,0,-16.807975850100092,60.483870967741936,66.66666666666667,99,대구 한국가스공사
S39G01N235,2021-2022,20220311,away,18,4,24,12,36,3,52,25,17,5,2,2,15,11,4,2,71,32,17,38,35,80,86,5,1,12,2400,1,0,8,0,-18.977528994845358,61.30063965884861,73.07692307692308,90,서울 삼성,25,7,23,10,33,7,40,27,36,11,0,0,18,13,6,2,76,38,18,36,25,100,94,7,0,8,2400,0,0,13,0,18.977528994845358,77.77777777777777,77.77777777777777,128,안양 KGC
S39G01N236,2021-2022,20220403,away,14,1,27,6,33,3,37,22,24,4,1,1,18,10,5,2,62,27,17,34,10,68,80,6,0,7,2400,0,0,9,0,-7.009417620756793,37.56830601092896,66.66666666666667,75,창원 LG,21,2,32,8,40,0,38,21,23,5,1,1,18,15,3,0,62,27,16,36,15,74,80,4,3,10,2400,0,0,6,0,7.009417620756793,33.85416666666667,41.666666666666664,90,전주 KCC
S39G01N237,2021-2022,20220312,away,11,1,17,10,27,1,31,17,29,8,1,1,19,12,7,6,61,26,15,32,32,72,80,7,1,13,2400,0,0,18,0,-18.704034176941377,42.88164665523156,47.36842105263158,63,고양 오리온,26,2,26,4,30,3,35,23,14,5,8,8,15,10,7,4,57,36,17,35,23,87,72,10,0,14,2400,0,0,16,0,18.704034176941377,78.57142857142857,78.57142857142857,118,수원 KT
S39G01N238,2021-2022,20220312,home,26,1,28,11,39,2,49,26,21,8,1,1,12,9,3,2,71,35,18,38,21,87,83,8,0,11,2400,0,0,10,0,24.25650641339736,41.29129129129129,50.0,113,울산 현대모비스,14,2,20,9,29,4,43,23,23,5,0,0,11,8,3,4,66,28,13,26,16,69,77,7,0,15,2400,1,0,8,0,-24.25650641339736,51.834130781499205,70.0,69,원주 DB
S39G01N239,2021-2022,20220313,home,26,6,28,6,34,1,31,14,28,17,3,1,27,22,7,4,62,32,19,41,17,103,89,10,0,14,2400,0,0,14,0,21.778363276736428,60.72874493927125,71.42857142857143,131,서울 SK,15,0,24,12,36,2,47,24,23,6,2,1,22,18,7,4,72,31,20,45,36,86,94,7,0,13,2400,1,1,10,0,-21.778363276736428,37.28923476005188,50.0,88,서울 삼성
S39G01N240,2021-2022,20220402,home,16,1,33,18,51,4,51,28,21,4,1,1,10,8,6,6,73,33,13,28,14,78,83,9,0,20,2400,0,0,16,0,22.323240049211066,52.72407732864674,61.76470588235294,97,창원 LG,16,1,19,7,26,4,30,15,34,8,0,0,13,5,8,6,64,23,12,24,19,59,77,15,1,15,2400,0,0,15,0,-22.323240049211066,31.992687385740403,34.21052631578947,56,안양 KGC
S39G01N241,2021-2022,20220313,away,13,2,25,12,37,4,36,19,28,7,3,3,13,6,9,8,67,29,19,42,25,71,80,9,2,13,2400,0,0,13,0,-8.032558064094587,40.931989924433246,50.0,76,고양 오리온,15,3,22,4,26,4,38,17,17,9,0,0,18,13,2,0,55,26,18,39,20,74,73,9,1,12,2400,0,0,9,0,8.032558064094587,44.871794871794876,66.66666666666667,84,대구 한국가스공사
S39G01N242,2021-2022,20220314,away,11,3,25,13,38,3,41,20,29,7,1,1,9,8,3,2,71,28,17,35,18,71,80,5,0,10,2400,0,0,10,0,-2.9487738176739953,48.92367906066536,50.0,77,전주 KCC,19,3,27,6,33,1,36,22,25,7,1,1,11,6,2,0,62,30,18,37,21,73,73,6,0,11,2400,0,0,6,0,2.9487738176739953,46.42857142857143,46.42857142857143,87,원주 DB
S39G01N243,2021-2022,20220315,away,17,5,30,15,45,1,39,19,25,5,0,0,14,10,8,4,64,24,18,38,18,63,78,5,0,19,2400,0,0,6,0,-14.65572662983665,42.88164665523156,44.73684210526316,73,서울 SK,19,1,18,13,31,6,47,18,23,9,0,0,12,8,3,6,70,27,19,41,41,71,82,9,2,9,2400,0,0,14,0,14.65572662983665,31.13026819923372,30.555555555555557,79,고양 오리온
S39G01N244,2021-2022,20220316,home,24,0,18,7,25,4,36,30,35,17,0,0,6,5,3,2,71,47,19,38,18,116,77,5,0,6,2400,0,0,23,0,37.740410443752,61.188811188811194,67.5,143,대구 한국가스공사,20,2,14,4,18,4,31,21,26,10,2,2,14,12,2,2,59,33,14,28,21,88,73,4,1,11,2400,0,0,5,0,-37.740410443752,56.81818181818182,78.57142857142857,96,전주 KCC
S39G01N245,2021-2022,20220317,home,24,3,25,7,32,3,31,17,34,15,2,2,15,10,4,2,67,34,14,31,33,93,82,10,2,12,2400,0,1,13,0,13.21550558191781,40.48582995951417,50.0,113,안양 KGC,22,2,27,5,32,1,40,24,23,7,0,0,18,15,5,6,63,31,15,30,19,84,81,4,0,14,2400,0,0,14,0,-13.21550558191781,60.20642201834862,65.625,96,원주 DB
S39G01N246,2021-2022,20220318,home,20,3,27,11,38,1,44,26,21,8,2,1,13,10,1,0,67,35,15,31,17,88,80,8,0,14,2400,0,0,10,0,27.52869793597573,48.33040421792618,55.88235294117647,109,수원 KT,13,4,19,17,36,7,51,20,21,5,1,1,20,12,4,4,73,26,17,34,22,69,93,9,1,13,2400,0,0,7,0,-27.52869793597573,29.46127946127946,33.333333333333336,69,울산 현대모비스
S39G01N247,2021-2022,20220318,home,17,2,22,12,34,3,46,17,18,8,0,0,28,21,4,2,64,25,16,36,17,79,92,10,2,8,2400,0,0,14,0,12.817992881347678,39.75265017667844,46.42857142857143,89,창원 LG,14,4,29,14,43,0,46,22,18,4,1,1,15,12,5,4,65,27,20,47,27,70,80,4,1,15,2400,0,0,4,0,-12.817992881347678,52.27272727272727,52.27272727272727,78,서울 삼성
S39G01N248,2021-2022,20220319,away,15,3,28,14,42,3,41,19,21,8,2,2,16,9,6,6,64,29,16,34,28,75,80,3,1,15,2400,0,0,8,0,1.6829524178690747,27.726432532347506,30.76923076923077,83,원주 DB,16,0,21,9,30,3,46,22,28,10,0,0,5,2,2,2,74,32,18,38,25,76,79,6,0,7,2400,0,0,12,0,-1.6829524178690747,52.609427609427605,66.66666666666667,79,대구 한국가스공사
S39G01N249,2021-2022,20220319,home,26,2,25,13,38,4,47,19,26,13,2,2,7,6,8,2,75,34,19,42,19,87,82,11,0,8,2400,0,1,10,0,24.923260804607082,64.30041152263374,66.66666666666667,118,서울 SK,12,1,22,13,35,3,40,18,19,3,1,1,23,19,3,2,60,22,13,26,16,66,83,5,1,13,2400,0,0,6,0,-24.923260804607082,36.7047308319739,38.46153846153846,66,전주 KCC
S39G01N250,2021-2022,20220319,home,23,2,24,7,31,5,31,16,31,10,0,0,22,18,2,2,62,26,17,35,18,80,84,5,0,10,2400,0,0,8,0,-2.355207792716783,35.39493293591654,45.45454545454545,96,안양 KGC,16,0,26,12,38,3,51,22,16,7,2,1,14,12,6,6,69,30,17,35,42,79,83,7,0,9,2400,0,0,11,0,2.355207792716783,21.150592216582062,20.0,93,고양 오리온
S39G01N251,2021-2022,20220320,home,18,0,22,6,28,2,31,19,25,9,0,0,22,16,1,0,56,28,18,41,28,81,78,4,0,9,2400,0,0,2,0,12.169033645445978,46.02713178294574,66.66666666666667,90,대구 한국가스공사,15,0,22,12,34,5,41,23,25,5,1,1,20,14,6,4,67,29,20,45,14,77,87,5,1,9,2400,0,0,10,0,-12.169033645445978,50.0,50.0,82,창원 LG
S39G01N252,2021-2022,20220320,home,26,5,24,13,37,3,35,18,31,15,2,1,18,15,4,2,68,34,11,22,17,98,86,4,0,9,2400,0,0,5,0,26.53221247652219,36.52597402597402,40.625,127,수원 KT,20,1,20,13,33,4,51,24,25,9,2,2,6,4,7,4,78,35,19,41,28,83,84,7,0,8,2400,0,0,9,0,-26.53221247652219,60.28938906752412,63.63636363636363,95,서울 삼성
S39G01N253,2021-2022,20220320,home,22,0,25,15,40,5,49,24,27,10,0,0,13,10,7,2,76,34,14,29,20,88,89,6,0,10,2400,0,0,7,0,-2.6156203214475084,39.54607977991747,50.0,106,안양 KGC,24,3,24,7,31,1,31,17,32,13,0,0,15,11,3,0,63,30,16,33,26,84,78,5,0,9,2400,0,0,16,0,2.6156203214475084,37.1900826446281,41.1764705882353,102,울산 현대모비스
S39G01N254,2021-2022,20220321,home,14,4,25,12,37,5,52,25,14,2,4,4,22,15,7,8,70,31,15,30,32,79,92,10,1,12,2400,0,0,14,0,6.412846507983147,35.49382716049383,44.44444444444444,90,고양 오리온,18,3,26,6,32,5,41,27,22,2,2,2,13,9,7,6,65,31,15,32,26,73,78,7,0,14,2400,0,0,13,0,-6.412846507983147,29.702970297029704,30.76923076923077,86,원주 DB
