gameKey,seasonName,date,winner,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_UF,H_TF,H_EJ,H_TO,H_NR,H_TS%,H_eFG%,H_EFF,H_TOV%,H_OREB%,H_FT%,H_AST%,H_AST/TO%,H_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_UF,A_TF,A_EJ,A_TO,A_NR,A_TS%,A_eFG%,A_EFF,A_TOV%,A_OREB%,A_FT%,A_AST%,A_AST/TO%,A_TEAM
S41G01N97,2022-2023,20221211,away,13,2,21,12,33,5,48,21,19,4,2,2,13,10,4,4,69,27,19,39,19,68,82,10,0,18,2400,0,0,0,18,-37.129547783660755,32.16123499142367,34.21052631578947,68,19.747235387045812,35.714285714285715,15.789473684210526,50.0,0.6,원주 DB,24,1,29,8,37,2,42,21,22,12,3,2,18,15,7,2,67,35,16,33,17,97,85,15,1,13,2400,0,0,0,14,37.129547783660755,32.16911764705882,31.25,127,18.38235294117647,4.545454545454546,25.0,80.0,1.0,서울 SK
S41G01N98,2022-2023,20221212,away,21,1,24,5,29,1,34,19,18,8,2,2,15,13,2,2,54,29,18,36,22,79,69,6,0,13,2400,0,0,0,13,-3.343362310250015,34.83606557377049,45.0,97,6.4935064935064934,0.0,100.0,75.0,3.0,전주 KCC,22,2,17,12,29,3,41,21,22,9,2,2,16,10,5,4,65,32,15,31,18,83,81,10,2,10,2400,0,0,0,12,3.343362310250015,45.54655870445344,53.57142857142857,98,20.24291497975709,7.6923076923076925,28.571428571428573,66.66666666666667,1.0,울산 현대모비스
S41G01N99,2022-2023,20221213,home,15,1,23,11,34,5,51,28,13,6,2,2,14,13,3,4,66,36,18,41,22,91,80,5,0,12,2400,0,0,0,12,13.633964351868684,60.72874493927125,75.0,108,15.991471215351813,25.0,28.571428571428573,30.0,1.0,원주 DB,12,3,17,7,24,4,28,13,35,13,1,1,16,15,1,2,64,27,16,33,23,82,80,5,0,10,2400,0,0,0,10,-13.633964351868684,35.774410774410775,38.888888888888886,82,4.816955684007707,8.0,22.22222222222222,33.333333333333336,2.0,고양 캐롯
S41G01N100,2022-2023,20221214,home,20,2,27,7,34,3,35,21,25,10,1,1,19,15,4,0,61,32,21,45,21,89,80,6,1,6,2400,0,0,0,7,18.74565454086995,46.90431519699813,50.0,114,0.0,22.22222222222222,17.647058823529413,50.0,0.0,대구 한국가스공사,21,0,20,8,28,3,38,15,25,12,1,1,22,13,2,0,64,28,16,34,26,81,86,4,1,7,2400,1,0,0,8,-18.74565454086995,37.83102143757882,61.53846153846154,84,9.652509652509654,6.896551724137931,100.0,66.66666666666667,2.0,서울 삼성
S41G01N101,2022-2023,20221215,away,15,0,22,15,37,1,42,17,28,9,2,2,10,6,6,2,72,28,18,36,24,71,82,7,0,9,2400,0,0,0,9,-9.978254769921449,35.21126760563381,38.23529411764706,74,10.06036217303823,45.45454545454545,11.764705882352942,60.0,1.5,수원 KT,16,3,28,11,39,3,51,26,15,5,1,1,12,10,5,4,67,32,17,34,23,79,79,6,1,10,2400,0,0,0,11,9.978254769921449,50.79505300353357,60.714285714285715,98,10.729613733905579,12.0,42.857142857142854,37.5,1.5,서울 SK
S41G01N102,2022-2023,20221215,away,19,0,21,13,34,2,46,24,23,6,3,3,11,8,4,4,72,33,15,33,16,80,83,5,0,7,2400,0,0,0,7,-11.12554721672494,38.095238095238095,38.095238095238095,91,8.695652173913043,66.66666666666667,0.0,57.142857142857146,2.0,안양 KGC,25,2,25,3,28,3,35,22,24,12,0,0,14,12,2,0,59,34,17,34,23,92,73,4,1,12,2400,0,0,0,13,11.12554721672494,52.26480836236934,85.0,114,17.68867924528302,0.0,90.0,42.857142857142854,1.0,전주 KCC
S41G01N103,2022-2023,20221216,home,24,2,26,10,36,4,48,27,15,4,3,3,19,17,4,2,66,34,15,32,34,89,85,9,2,15,2400,1,0,0,17,16.042615656156485,41.36029411764706,43.75,113,21.968365553602812,37.5,25.0,71.42857142857143,1.0,울산 현대모비스,20,0,16,13,29,7,66,29,6,2,0,0,16,11,5,4,72,31,18,36,25,75,88,9,0,12,2400,0,0,0,12,-16.042615656156485,45.021186440677965,46.875,82,10.593220338983052,0.0,12.5,28.571428571428573,1.0,원주 DB
S41G01N104,2022-2023,20221216,away,11,3,22,11,33,2,52,20,13,4,2,1,19,15,2,2,67,25,14,30,25,69,86,7,0,6,2400,0,0,0,6,-17.206691645927975,29.52755905511811,28.125,73,14.763779527559056,36.36363636363637,18.75,100.0,1.3333333333333333,대구 한국가스공사,20,5,31,12,43,1,50,26,15,6,2,1,10,8,1,0,67,33,17,35,21,80,77,5,0,10,2400,0,0,0,10,17.206691645927975,68.75,68.75,108,5.882352941176471,12.0,0.0,60.0,6.0,창원 LG
S41G01N105,2022-2023,20221217,home,23,2,22,7,29,2,31,15,35,21,3,3,9,7,2,0,69,39,16,34,16,106,78,9,0,9,2400,0,0,0,9,29.647176028030998,54.429429429429426,69.44444444444444,130,4.621072088724584,37.5,33.333333333333336,60.0,6.0,고양 캐롯,15,1,20,13,33,2,44,27,24,7,1,0,14,9,4,2,69,34,17,34,23,84,83,7,1,13,2400,0,0,0,14,-29.647176028030998,44.29892141756548,65.38461538461539,88,22.768670309653917,12.0,69.23076923076923,85.71428571428571,1.2,서울 SK
S41G01N106,2022-2023,20221217,away,17,2,25,11,36,4,36,15,37,12,1,1,11,9,2,4,74,28,16,32,18,77,85,5,0,4,2400,0,0,0,4,-15.745548733219309,53.13199105145414,60.0,89,11.185682326621922,14.285714285714286,13.333333333333334,85.71428571428571,3.0,수원 KT,23,6,30,5,35,4,41,23,26,11,1,1,10,8,3,0,68,35,18,37,19,89,78,3,0,5,2400,1,0,0,5,15.745548733219309,54.92091388400703,64.70588235294117,120,0.0,7.407407407407407,23.529411764705884,66.66666666666667,0.0,안양 KGC
S41G01N107,2022-2023,20221217,away,12,1,16,7,23,1,38,18,22,6,1,1,20,16,5,4,61,25,18,36,24,72,81,7,0,6,2400,0,0,0,6,-20.926204414845046,34.42796610169492,37.5,70,10.593220338983052,10.0,12.5,60.0,1.5,전주 KCC,18,4,29,7,36,2,37,23,18,8,4,4,12,9,4,0,59,35,17,39,25,87,71,3,2,12,2400,0,0,0,14,20.926204414845046,71.24352331606218,75.0,109,17.201834862385322,0.0,7.142857142857143,44.44444444444444,1.3333333333333333,서울 삼성
S41G01N108,2022-2023,20221218,away,13,1,13,5,18,3,36,23,23,6,0,0,22,16,2,0,59,29,18,36,25,80,81,6,1,10,2400,0,0,0,11,-46.01846727095112,24.793388429752067,29.41176470588235,74,9.433962264150944,25.0,29.41176470588235,80.0,2.0,대구 한국가스공사,28,2,22,8,30,3,31,21,27,15,3,3,20,18,3,0,61,39,18,37,23,111,81,6,0,10,2400,0,0,0,10,46.01846727095112,45.28985507246377,58.333333333333336,146,20.964360587002098,18.75,58.333333333333336,120.0,1.5,원주 DB
S41G01N109,2022-2023,20221218,away,17,4,26,17,43,4,40,14,34,14,1,1,12,9,2,2,75,29,13,26,12,81,87,3,1,12,2400,0,0,0,13,-6.544239294310884,41.32231404958678,47.05882352941177,90,20.66115702479339,50.0,29.41176470588235,50.0,0.6,안양 KGC,14,1,24,7,31,4,42,23,25,8,2,2,11,8,6,4,69,33,17,35,19,82,80,10,0,5,2400,0,0,0,5,6.544239294310884,57.80346820809248,73.33333333333333,98,10.660980810234541,7.142857142857143,26.666666666666668,55.55555555555556,2.5,서울 SK
S41G01N110,2022-2023,20221218,home,16,2,31,14,45,5,49,24,17,5,2,2,23,12,2,2,68,31,18,37,24,79,91,5,0,11,2400,1,0,0,11,9.162965066869688,44.41624365482233,60.0,93,10.183299389002036,50.0,40.0,87.5,3.5,창원 LG,15,2,23,8,31,3,33,17,35,9,0,0,16,12,1,0,68,26,18,40,14,73,84,9,0,9,2400,0,0,0,9,-9.162965066869688,40.67245119305856,44.11764705882353,78,10.288065843621398,3.125,5.882352941176471,42.857142857142854,1.5,고양 캐롯
S41G01N111,2022-2023,20221219,away,18,2,16,11,27,3,41,20,18,5,1,1,20,11,5,2,60,26,19,39,19,68,80,7,0,13,2400,0,0,0,13,-11.274560102484685,31.779661016949156,31.25,69,10.593220338983052,25.0,12.5,125.0,2.5,울산 현대모비스,17,3,18,9,27,10,38,20,15,5,4,3,22,17,2,0,57,28,19,39,21,78,79,6,1,15,2400,0,0,0,16,11.274560102484685,39.279112754158966,42.30769230769231,91,20.36659877800407,15.789473684210526,46.15384615384615,60.0,0.75,서울 삼성
S41G01N112,2022-2023,20221220,home,19,5,21,8,29,9,44,27,21,8,1,1,13,9,5,6,66,36,15,32,18,89,79,5,0,11,2400,0,0,0,11,12.40403196323183,59.86590038314176,66.66666666666667,111,5.030181086519115,37.5,11.11111111111111,50.0,5.0,전주 KCC,20,1,17,17,34,4,51,22,20,6,2,2,14,11,5,0,73,30,18,36,25,77,87,8,0,10,2400,0,0,0,10,-12.40403196323183,39.97093023255814,46.875,88,9.29368029739777,16.0,50.0,71.42857142857143,2.5,수원 KT
S41G01N113,2022-2023,20221221,away,15,3,25,6,31,3,42,24,24,7,0,0,8,4,3,2,66,31,18,37,20,73,74,7,0,11,2400,1,0,0,11,-5.214324054903756,47.22921914357683,50.0,82,30.181086519114686,14.285714285714286,15.384615384615385,66.66666666666667,0.6666666666666666,대구 한국가스공사,12,0,28,8,36,1,40,19,22,8,3,3,15,10,8,12,65,30,17,34,17,78,80,8,2,12,2400,0,0,0,14,5.214324054903756,35.95600676818951,43.333333333333336,81,14.534883720930232,7.407407407407407,40.0,16.666666666666668,0.3333333333333333,서울 SK
S41G01N114,2022-2023,20221222,home,18,3,29,6,35,3,34,19,30,14,0,0,17,13,3,0,64,33,17,34,21,93,81,7,0,8,2400,0,0,0,8,27.988929042244095,72.72727272727273,72.72727272727273,116,4.3478260869565215,44.44444444444444,0.0,69.23076923076923,9.0,고양 캐롯,17,1,20,8,28,5,40,14,23,9,1,1,16,15,4,0,64,24,16,34,25,72,80,5,0,10,2400,0,0,0,10,-27.988929042244095,33.91472868217054,33.333333333333336,77,17.006802721088434,0.0,50.0,166.66666666666666,1.6666666666666667,서울 삼성
S41G01N115,2022-2023,20221222,away,17,1,23,12,35,3,45,21,22,6,3,2,18,8,2,2,70,29,18,36,22,72,88,10,0,17,2400,1,0,0,17,-35.89882399914177,42.756539235412475,50.0,70,21.853146853146853,30.0,11.764705882352942,37.5,0.6,원주 DB,28,2,29,12,41,2,52,28,19,9,2,2,17,13,11,10,73,39,19,40,21,100,90,14,0,13,2400,0,0,0,13,35.89882399914177,43.44391785150079,47.61904761904762,136,8.223684210526315,17.857142857142858,14.285714285714286,77.77777777777777,3.5,창원 LG
S41G01N116,2022-2023,20221223,home,22,2,25,12,37,2,54,29,19,5,1,1,12,9,4,2,74,35,17,35,18,84,86,5,0,10,2400,0,0,0,10,5.168044811949855,56.59448818897638,65.625,100,0.0,0.0,18.75,50.0,0.0,울산 현대모비스,16,2,28,14,42,3,53,26,20,4,1,1,21,15,4,0,74,31,15,30,21,81,95,5,0,9,2400,1,0,0,9,-5.168044811949855,43.36349924585219,60.0,91,5.122950819672131,7.407407407407407,53.333333333333336,44.44444444444444,4.0,서울 SK
S41G01N117,2022-2023,20221223,home,14,3,24,4,28,4,39,17,24,11,0,0,23,17,2,4,63,28,19,44,33,84,86,9,0,9,2400,0,0,0,9,1.855399644453641,45.68106312292359,60.714285714285715,92,5.5309734513274345,0.0,50.0,42.857142857142854,3.0,수원 KT,16,3,30,15,45,2,32,13,27,11,2,2,29,16,1,0,61,26,19,42,27,79,90,5,2,16,2400,1,0,0,18,-1.855399644453641,29.22971114167813,34.21052631578947,84,15.337423312883436,22.580645161290324,36.8421052631579,33.333333333333336,0.5,대구 한국가스공사
S41G01N118,2022-2023,20221224,home,21,2,27,10,37,1,46,19,18,6,2,2,31,20,8,2,66,27,16,33,23,80,97,7,1,4,2400,0,0,0,5,1.4743750521299575,47.04301075268817,50.0,93,4.921259842519685,22.22222222222222,16.666666666666668,75.0,6.0,원주 DB,20,1,32,13,45,3,42,19,25,8,3,3,13,11,1,0,70,30,19,42,20,79,83,2,2,11,2400,0,0,0,13,-1.4743750521299575,43.75,43.75,95,27.272727272727273,10.0,0.0,66.66666666666667,0.6666666666666666,서울 삼성
S41G01N119,2022-2023,20221224,home,21,1,29,13,42,4,39,21,29,10,2,2,16,14,3,4,70,33,16,32,19,90,86,5,1,14,2400,1,0,0,15,7.308816125208139,33.73015873015873,36.111111111111114,109,19.841269841269842,30.0,27.77777777777778,50.0,0.6,전주 KCC,13,3,20,6,26,2,25,13,40,16,0,0,11,9,4,2,65,29,20,43,21,83,76,11,0,13,2400,0,0,0,13,-7.308816125208139,58.62646566164155,61.904761904761905,87,4.370629370629371,6.451612903225806,9.523809523809524,40.0,4.0,고양 캐롯
S41G01N120,2022-2023,20221224,away,17,1,21,7,28,2,38,21,18,5,2,2,19,12,5,4,58,28,20,43,21,73,77,10,2,15,2400,0,0,0,17,-7.44391355251085,44.43127962085308,46.42857142857143,77,25.15090543259557,37.5,14.285714285714286,50.0,0.6,안양 KGC,11,5,25,10,35,0,44,22,13,6,1,1,20,15,3,0,58,29,14,33,22,79,78,8,2,18,2400,0,0,0,20,7.44391355251085,57.12365591397849,62.5,84,27.964205816554806,4.545454545454546,16.666666666666668,50.0,0.6,창원 LG
S41G01N121,2022-2023,20221225,home,16,6,32,18,50,2,48,23,26,7,1,1,9,8,3,2,75,31,16,35,20,77,84,6,0,13,2400,0,0,0,13,18.41134758347353,45.955882352941174,50.0,99,10.121457489878543,57.142857142857146,25.0,57.142857142857146,2.0,수원 KT,14,4,20,10,30,6,44,20,17,1,4,2,22,17,2,0,65,23,15,30,23,64,87,8,1,10,2400,0,0,0,11,-18.41134758347353,30.270655270655272,33.333333333333336,68,8.665511265164646,13.513513513513514,38.888888888888886,50.0,1.5,원주 DB
S41G01N122,2022-2023,20221225,home,21,4,32,18,50,2,48,19,26,6,0,0,30,20,4,0,74,25,17,35,19,76,104,6,0,6,2400,0,0,0,6,6.825811478133346,56.584362139917694,61.111111111111114,94,0.0,33.333333333333336,5.555555555555555,80.0,0.0,울산 현대모비스,10,2,31,8,39,0,45,22,21,6,0,0,12,8,1,2,66,28,16,39,26,70,78,3,1,11,2400,0,1,0,12,-6.825811478133346,33.60215053763441,41.666666666666664,70,23.696682464454973,3.0303030303030303,16.666666666666668,25.0,0.25,대구 한국가스공사
S41G01N123,2022-2023,20221225,home,17,5,29,8,37,5,46,24,17,5,4,4,20,11,7,6,67,33,18,38,15,82,87,6,0,8,2400,0,0,0,8,26.837274125981068,51.52329749103943,58.333333333333336,101,0.0,28.571428571428573,16.666666666666668,55.55555555555556,0.0,서울 SK,14,0,30,8,38,6,39,14,21,4,4,4,22,16,7,4,64,22,17,38,29,64,86,7,1,13,2400,0,0,0,14,-26.837274125981068,20.408163265306122,13.333333333333334,67,13.392857142857144,6.451612903225806,66.66666666666667,50.0,0.3333333333333333,서울 삼성
S41G01N124,2022-2023,20221226,away,19,2,18,5,23,4,36,24,23,6,3,3,19,13,4,6,62,33,14,29,22,85,81,9,0,9,2400,0,0,0,9,-21.443920017121002,42.21388367729831,47.05882352941177,98,9.84251968503937,22.22222222222222,17.647058823529413,28.571428571428573,1.0,창원 LG,25,2,24,12,36,1,47,28,22,12,1,1,10,7,2,2,70,41,19,38,17,101,80,5,1,12,2400,0,1,0,13,21.443920017121002,66.66666666666667,66.66666666666667,125,28.571428571428573,14.285714285714286,0.0,37.5,0.5,전주 KCC
S41G01N125,2022-2023,20221227,home,19,3,26,5,31,5,41,23,20,7,0,0,21,17,7,2,61,30,19,41,19,84,82,11,0,14,2400,0,0,0,14,2.5239777889954524,37.70739064856712,43.333333333333336,104,17.761989342806395,37.5,53.333333333333336,33.333333333333336,0.5,안양 KGC,17,1,25,8,33,3,21,11,41,13,2,2,21,17,3,2,64,26,18,36,12,82,85,10,1,14,2400,0,0,0,15,-2.5239777889954524,40.49295774647887,53.57142857142857,89,5.154639175257732,0.0,71.42857142857143,83.33333333333333,5.0,고양 캐롯
S41G01N126,2022-2023,20221227,home,30,2,22,7,29,4,40,25,25,10,4,3,19,15,4,0,69,38,18,39,26,101,88,7,0,12,2400,0,0,0,12,5.485074944142653,65.31531531531532,80.0,126,10.416666666666668,25.0,33.333333333333336,90.0,4.5,수원 KT,15,0,23,8,31,2,38,23,25,9,0,0,22,18,2,0,63,32,17,35,19,91,85,8,2,13,2400,1,0,0,15,-5.485074944142653,58.8474025974026,71.875,97,9.689922480620154,8.333333333333334,37.5,40.0,2.0,울산 현대모비스
S41G01N127,2022-2023,20221229,home,17,3,31,7,38,2,49,22,27,12,2,2,12,8,3,2,78,36,13,26,18,92,90,6,0,3,2400,0,0,0,3,25.756454257177438,51.724137931034484,65.625,109,5.208333333333334,14.285714285714286,31.25,44.44444444444444,4.0,안양 KGC,16,3,32,14,46,4,49,21,25,7,4,3,9,5,2,2,78,31,14,28,18,74,87,1,1,14,2400,0,0,0,15,-25.756454257177438,35.594639865996655,38.095238095238095,78,12.057877813504824,16.216216216216218,9.523809523809524,57.142857142857146,1.3333333333333333,원주 DB
S41G01N128,2022-2023,20221229,home,17,4,27,9,36,2,35,19,23,10,0,0,22,14,1,2,58,29,13,26,15,82,80,3,2,10,2400,0,0,0,12,8.788231764352886,41.96113074204947,53.57142857142857,95,26.501766784452297,57.142857142857146,42.857142857142854,66.66666666666667,0.6666666666666666,전주 KCC,13,2,18,9,27,3,37,16,27,11,4,4,0,0,4,4,68,31,20,41,28,73,68,6,0,7,2400,0,1,0,7,-8.788231764352886,46.15384615384615,46.15384615384615,80,23.529411764705884,6.896551724137931,0.0,33.333333333333336,0.5,대구 한국가스공사
S41G01N129,2022-2023,20221230,home,25,2,19,7,26,2,32,20,26,10,4,4,12,10,3,4,62,34,18,39,26,88,74,10,0,14,2400,0,0,0,14,14.080929961174746,48.16955684007707,53.333333333333336,109,22.977941176470587,33.333333333333336,26.666666666666668,100.0,1.4,수원 KT,11,2,15,8,23,4,39,22,16,5,4,4,13,11,6,8,59,31,17,34,29,78,72,6,0,18,2400,0,0,0,18,-14.080929961174746,60.27918781725889,80.0,76,40.48582995951418,0.0,40.0,28.571428571428573,0.25,서울 삼성
S41G01N130,2022-2023,20221231,away,12,1,21,6,27,1,28,15,35,13,2,2,10,8,6,2,65,30,19,42,14,81,75,10,0,11,2400,0,0,0,11,-5.321528179761103,43.604651162790695,54.166666666666664,84,25.45824847250509,14.285714285714286,50.0,40.0,0.4,고양 캐롯,12,0,28,10,38,2,44,24,13,6,1,1,24,16,5,4,58,31,18,37,18,84,82,4,0,15,2400,0,1,0,15,5.321528179761103,37.41496598639456,56.666666666666664,90,4.901960784313726,12.5,66.66666666666667,42.857142857142854,3.0,대구 한국가스공사
S41G01N131,2022-2023,20221231,away,16,2,25,9,34,2,44,21,23,5,0,0,15,11,5,0,67,26,16,32,22,68,82,7,2,9,2400,0,0,0,11,-8.817949069629222,39.18495297805643,46.42857142857143,73,10.245901639344263,22.22222222222222,57.142857142857146,50.0,1.5,울산 현대모비스,20,5,33,10,43,5,45,22,25,9,1,1,7,4,2,2,71,32,17,36,14,77,78,4,0,12,2400,0,0,0,12,8.817949069629222,35.714285714285715,35.714285714285715,100,30.0,10.714285714285714,0.0,75.0,0.5,안양 KGC
S41G01N132,2022-2023,20221231,home,22,1,27,10,37,0,51,30,15,7,3,3,20,15,11,10,69,40,17,34,19,102,89,9,0,10,2400,1,0,0,10,18.040071824417723,31.201248049921997,32.35294117647059,127,13.250883392226148,23.076923076923077,35.294117647058826,60.0,1.0,원주 DB,12,1,22,12,34,1,47,28,25,7,2,2,15,9,3,2,74,37,18,36,21,90,89,7,0,11,2400,0,0,0,11,-18.040071824417723,48.75195007800312,64.70588235294117,91,9.242144177449168,6.896551724137931,35.294117647058826,20.0,1.0,전주 KCC
S41G01N133,2022-2023,20230101,away,16,1,14,7,21,1,28,16,40,12,1,1,8,7,4,5,69,29,16,32,18,77,77,8,0,6,2400,0,0,0,6,-17.82581652985573,46.095444685466376,47.05882352941177,77,5.422993492407809,27.272727272727273,5.882352941176471,50.0,3.0,고양 캐롯,22,1,34,6,40,1,30,20,26,13,0,0,13,11,5,2,56,33,17,35,16,90,69,6,2,16,2400,0,0,0,18,17.82581652985573,73.9247311827957,83.33333333333333,117,31.77966101694915,6.666666666666667,16.666666666666668,85.71428571428571,1.0,수원 KT
S41G01N134,2022-2023,20230101,away,17,0,25,7,32,3,42,17,24,8,1,1,12,7,2,2,67,26,14,29,22,67,79,4,0,8,2400,0,0,0,8,-25.417695082589717,39.54305799648506,44.11764705882353,69,13.786764705882351,20.0,23.529411764705884,50.0,1.0,서울 삼성,17,5,32,11,43,2,46,25,23,8,2,2,15,8,7,8,71,35,17,35,21,86,86,6,1,7,2400,0,0,0,8,25.417695082589717,65.3923541247485,73.52941176470588,108,10.06036217303823,3.8461538461538463,11.764705882352942,36.36363636363637,2.0,서울 SK
S41G01N135,2022-2023,20230101,away,17,3,28,12,40,2,51,23,17,2,0,0,27,21,3,2,68,25,18,39,21,73,95,6,0,9,2400,0,0,0,9,-8.263984399628413,25.216138328530256,27.272727272727273,83,7.763975155279502,37.5,18.181818181818183,33.333333333333336,1.0,창원 LG,13,2,33,15,48,1,57,24,14,5,2,1,15,12,1,0,73,30,20,46,22,77,88,5,0,10,2400,1,0,0,10,8.263984399628413,31.38847858197932,35.294117647058826,90,12.998266897746968,9.67741935483871,41.1764705882353,16.666666666666668,0.3333333333333333,울산 현대모비스
S41G01N136,2022-2023,20230102,away,18,0,27,10,37,2,39,18,18,7,2,2,16,9,3,2,59,27,14,28,19,70,75,3,0,19,2400,0,0,0,19,-20.89591870704895,50.40322580645161,58.333333333333336,72,31.77966101694915,33.333333333333336,16.666666666666668,50.0,0.5,원주 DB,23,4,24,9,33,1,51,32,24,6,1,1,3,2,2,0,76,39,18,36,21,86,79,9,1,7,2400,0,0,0,8,20.89591870704895,46.875,46.875,110,20.0,6.896551724137931,0.0,57.142857142857146,1.0,안양 KGC
S41G01N137,2022-2023,20230103,home,21,1,27,9,36,1,39,23,19,7,1,1,13,10,4,0,59,31,19,38,15,79,72,8,1,14,2400,0,0,0,15,13.532113884743922,35.24945770065076,38.23529411764706,100,10.288065843621398,27.272727272727273,5.882352941176471,66.66666666666667,2.0,전주 KCC,16,0,18,7,25,5,27,15,36,10,0,0,14,12,4,0,63,25,17,35,23,72,77,10,0,10,2400,0,0,0,10,-13.532113884743922,33.643892339544514,33.333333333333336,78,10.91703056768559,6.896551724137931,20.0,100.0,2.0,고양 캐롯
S41G01N138,2022-2023,20230104,home,21,4,33,8,41,5,45,26,27,9,3,3,17,12,10,5,75,38,14,31,19,97,92,11,0,6,2400,0,0,0,6,41.81619428854161,44.09509202453988,53.125,131,13.58695652173913,30.0,43.75,71.42857142857143,1.6666666666666667,서울 SK,14,0,26,11,37,4,48,20,19,2,4,4,16,9,4,2,71,26,18,38,22,63,87,4,0,13,2400,0,0,0,13,-41.81619428854161,28.558875219683653,32.35294117647059,57,21.04377104377104,10.81081081081081,23.529411764705884,40.0,0.4,원주 DB
S41G01N139,2022-2023,20230105,home,17,4,19,9,28,6,35,17,28,10,0,0,23,16,4,4,63,27,16,32,24,80,86,8,2,9,2400,0,0,0,11,-0.15256261605655652,32.05128205128205,41.666666666666664,89,15.822784810126581,25.0,75.0,75.0,1.0,고양 캐롯,13,1,21,16,37,6,42,19,23,9,2,2,12,8,2,2,67,30,18,38,18,77,79,4,2,14,2400,0,1,0,16,0.15256261605655652,43.22766570605187,45.45454545454545,81,14.40922190201729,26.923076923076923,18.181818181818183,33.333333333333336,0.75,울산 현대모비스
S41G01N140,2022-2023,20230105,away,9,5,28,10,38,0,43,19,17,5,0,0,22,15,3,4,60,24,19,41,28,68,82,4,0,15,2400,1,0,0,15,-9.91620142327784,42.51700680272109,53.333333333333336,66,20.491803278688526,62.5,66.66666666666667,28.571428571428573,0.4,서울 삼성,23,0,28,6,34,4,45,20,19,7,3,3,21,12,10,7,67,30,18,41,21,79,88,8,0,8,2400,0,0,0,8,9.91620142327784,40.62038404726736,58.8235294117647,94,4.743833017077799,3.4482758620689653,41.1764705882353,88.88888888888889,8.0,창원 LG
S41G01N141,2022-2023,20230106,away,14,2,27,13,40,6,46,18,26,9,1,0,8,7,1,2,73,27,16,33,16,70,81,6,1,12,2400,0,1,0,13,-17.7909084361646,36.8421052631579,36.8421052631579,78,13.636363636363637,36.36363636363637,0.0,50.0,1.0,전주 KCC,22,1,25,7,32,3,46,19,17,9,0,0,15,13,6,2,63,28,16,32,18,78,78,6,0,8,2400,0,0,0,8,17.7909084361646,50.0,50.0,97,0.0,3.5714285714285716,0.0,57.142857142857146,0.0,서울 SK
S41G01N142,2022-2023,20230106,away,20,1,23,12,35,3,39,19,28,11,2,2,15,8,5,2,69,32,16,33,13,83,84,6,0,11,2400,0,0,0,11,-1.472041871413225,50.30181086519115,58.8235294117647,93,14.367816091954024,10.0,11.764705882352942,50.0,1.3333333333333333,안양 KGC,20,2,28,13,41,1,43,22,30,11,1,1,10,6,4,2,74,34,17,35,21,85,84,7,1,10,2400,0,0,0,11,1.472041871413225,50.0,50.0,101,21.73913043478261,11.538461538461538,0.0,62.5,1.0,수원 KT
S41G01N143,2022-2023,20230107,away,21,3,28,16,44,4,41,18,39,14,0,0,19,12,2,0,80,32,18,39,21,90,99,5,1,15,2700,2,0,0,16,-2.9771198580399982,37.262872628726285,44.44444444444444,96,31.725888324873097,75.0,44.44444444444444,100.0,0.6,울산 현대모비스,24,4,27,8,35,5,59,32,14,3,3,3,22,15,6,2,76,38,17,35,25,94,98,7,1,11,2700,0,0,0,12,2.9771198580399982,54.034582132564836,59.09090909090909,112,7.763975155279502,6.666666666666667,18.181818181818183,83.33333333333333,5.0,원주 DB
S41G01N144,2022-2023,20230107,away,12,0,29,19,48,3,45,24,22,2,0,0,17,10,4,4,67,26,18,37,18,64,84,2,1,12,2400,0,0,0,13,-9.8616159956959,37.878787878787875,38.095238095238095,68,15.723270440251572,66.66666666666667,4.761904761904762,12.5,0.25,창원 LG,11,1,23,11,34,4,35,14,34,11,1,1,13,10,0,0,70,26,17,37,13,73,83,3,1,5,2400,0,0,0,6,9.8616159956959,46.58385093167702,53.333333333333336,73,19.68503937007874,6.451612903225806,20.0,71.42857142857143,1.25,고양 캐롯
S41G01N145,2022-2023,20230107,home,17,1,21,8,29,2,41,20,19,10,0,0,17,13,1,0,60,30,20,43,28,83,77,6,0,6,2400,1,0,0,6,19.15424915650621,36.52597402597402,43.75,98,5.091649694501018,25.0,37.5,66.66666666666667,4.0,대구 한국가스공사,20,1,25,8,33,3,31,14,22,9,4,3,24,16,0,0,57,26,19,39,22,77,81,3,2,12,2400,0,0,0,14,-19.15424915650621,41.47812971342383,53.333333333333336,84,0.0,8.695652173913043,53.333333333333336,114.28571428571429,0.0,서울 삼성
