시즌,경기ID,팀명,구분,선수명,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,GD,DK,TO,PF
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,김강선,8,1,2,50.0,2,5,40.0,3,7,42.9,0,0,0.0,3,3,6,1,1,0,0,0,1,3
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,함준후,1,0,1,0.0,0,1,0.0,0,2,0.0,1,2,50.0,1,1,2,0,1,0,0,0,0,2
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,최현민,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,김민욱,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,한호빈,9,1,4,25.0,2,6,33.3,3,10,30.0,1,2,50.0,0,1,1,5,0,0,0,0,0,4
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,김지후,17,1,6,16.7,5,11,45.5,6,17,35.3,0,2,0.0,3,0,3,0,0,0,0,0,2,2
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,김진유,11,3,5,60.0,1,6,16.7,4,11,36.4,2,2,100.0,2,9,11,3,1,0,0,0,2,3
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,치나누 오누아쿠,26,9,19,47.4,1,1,100.0,10,20,50.0,5,5,100.0,5,14,19,7,2,1,0,0,3,4
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,이진석,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,이정현,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,백지웅,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
../kbl_data/2023-2024,S43G01N131,고양 소노,Away,알렉스 카바노,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,2
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,김동량,3,0,1,0.0,1,1,100.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,차바위,6,0,0,0.0,1,2,50.0,1,2,50.0,3,4,75.0,3,1,4,3,0,2,2,0,1,5
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,박지훈,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,이원대,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,이대헌,9,3,6,50.0,1,1,100.0,4,7,57.1,0,0,0.0,0,4,4,0,0,0,1,0,0,4
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,김낙현,11,1,7,14.3,2,8,25.0,3,15,20.0,3,3,100.0,0,0,0,6,1,0,2,0,1,3
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,양재혁,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,양준우,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,앤드류 니콜슨,37,9,13,69.2,3,8,37.5,12,21,57.1,10,13,76.9,2,9,11,2,1,2,0,2,0,2
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,신승민,11,4,5,80.0,1,4,25.0,5,9,55.6,0,0,0.0,2,2,4,1,0,0,0,0,1,3
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,샘조세프 벨란겔,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N132,대구 한국가스공사,Home,듀반 맥스웰,6,2,5,40.0,0,0,0.0,2,5,40.0,2,2,100.0,2,0,2,0,1,0,0,0,1,2
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,함지훈,6,3,4,75.0,0,0,0.0,3,4,75.0,0,0,0.0,1,1,2,6,0,0,0,0,1,1
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,최진수,6,2,3,66.7,0,3,0.0,2,6,33.3,2,2,100.0,2,2,4,0,0,2,0,0,0,0
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,장재석,8,3,5,60.0,0,0,0.0,3,5,60.0,2,2,100.0,1,3,4,1,1,0,0,0,1,4
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,김지완,11,1,3,33.3,3,4,75.0,4,7,57.1,0,0,0.0,1,1,2,2,0,0,0,0,1,3
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,김준일,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,2,3
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,김국찬,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,4,0,0,0,0,0,3
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,이우석,10,2,6,33.3,2,3,66.7,4,9,44.4,0,0,0.0,1,4,5,0,0,0,0,0,0,2
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,게이지 프림,26,9,12,75.0,0,0,0.0,9,12,75.0,8,9,88.9,2,6,8,0,1,0,0,1,1,3
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,김태완,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,박무빈,10,2,4,50.0,2,6,33.3,4,10,40.0,0,0,0.0,1,2,3,6,0,0,1,0,2,4
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,케베 알루마,7,2,3,66.7,1,3,33.3,3,6,50.0,0,0,0.0,1,1,2,1,0,0,0,1,0,3
../kbl_data/2023-2024,S43G01N132,울산 현대모비스,Away,미구엘 안드레 옥존,4,1,4,25.0,0,1,0.0,1,5,20.0,2,2,100.0,1,1,2,1,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,한희원,0,0,0,0.0,0,3,0.0,0,3,0.0,0,2,0.0,0,3,3,0,2,0,0,0,0,4
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,문성곤,5,1,1,100.0,1,3,33.3,2,4,50.0,0,0,0.0,1,3,4,1,1,0,0,0,0,2
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,이현석,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,정성우,4,2,4,50.0,0,1,0.0,2,5,40.0,0,0,0.0,0,0,0,2,2,0,0,0,0,2
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,최성모,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,허훈,6,3,8,37.5,0,4,0.0,3,12,25.0,0,0,0.0,0,2,2,4,4,0,0,0,1,3
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,이윤기,4,2,2,100.0,0,1,0.0,2,3,66.7,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,하윤기,13,4,10,40.0,0,0,0.0,4,10,40.0,5,6,83.3,2,2,4,1,0,0,0,0,1,1
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,숀 데이브 일데폰소,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,문정현,7,2,6,33.3,1,1,100.0,3,7,42.9,0,0,0.0,6,0,6,2,1,0,0,0,0,4
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,마이클 에릭,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N133,수원 KT,Home,패리스 배스,44,13,17,76.5,4,11,36.4,17,28,60.7,6,9,66.7,2,7,9,5,1,2,0,2,2,4
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,정창영,6,1,2,50.0,1,1,100.0,2,3,66.7,1,2,50.0,1,1,2,0,0,0,0,0,1,1
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,라건아,23,10,12,83.3,0,1,0.0,10,13,76.9,3,4,75.0,5,10,15,0,0,2,0,0,2,1
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,전준범,9,1,1,100.0,2,3,66.7,3,4,75.0,1,1,100.0,0,0,0,0,0,1,0,0,0,1
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,허웅,7,1,4,25.0,1,4,25.0,2,8,25.0,2,2,100.0,0,3,3,9,0,0,1,0,4,2
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,이승현,3,0,1,0.0,1,3,33.3,1,4,25.0,0,0,0.0,0,1,1,0,0,0,0,0,1,2
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,이호현,11,3,4,75.0,1,3,33.3,4,7,57.1,2,2,100.0,0,4,4,1,0,0,0,0,2,2
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,송교창,5,1,4,25.0,1,4,25.0,2,8,25.0,0,2,0.0,0,2,2,2,0,0,0,0,2,4
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,최준용,7,2,6,33.3,1,4,25.0,3,10,30.0,0,0,0.0,1,2,3,5,1,3,0,0,1,4
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,곽정훈,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,이근휘,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,김동현,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N133,부산 KCC,Away,알리제 드숀 존슨,9,4,4,100.0,0,0,0.0,4,4,100.0,1,4,25.0,3,6,9,0,0,0,0,0,1,1
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,이정현,18,0,2,0.0,5,12,41.7,5,14,35.7,3,3,100.0,0,3,3,7,1,1,0,0,1,4
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,홍경기,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,김승원,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,2,3,0,1,0,0,0,0,0
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,김시래,11,1,3,33.3,3,4,75.0,4,7,57.1,0,0,0.0,0,2,2,3,0,0,0,0,1,2
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,이동엽,2,1,2,50.0,0,1,0.0,1,3,33.3,0,0,0.0,1,0,1,3,0,0,0,0,3,2
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,최승욱,11,3,5,60.0,1,1,100.0,4,6,66.7,2,2,100.0,3,2,5,1,0,0,1,0,0,1
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,윤성원,8,1,1,100.0,2,8,25.0,3,9,33.3,0,0,0.0,2,3,5,0,2,0,0,0,2,4
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,조우성,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,2,4,6,1,0,0,0,0,0,3
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,신동혁,5,1,2,50.0,1,3,33.3,2,5,40.0,0,0,0.0,0,1,1,0,0,0,0,0,1,2
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,아반 나바,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,이스마엘 레인,21,7,13,53.8,2,6,33.3,9,19,47.4,1,2,50.0,1,10,11,5,0,2,0,2,5,3
../kbl_data/2023-2024,S43G01N134,서울 삼성,Home,코피 코번,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,양우섭,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,송창용,2,1,1,100.0,0,1,0.0,1,2,50.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,김선형,7,2,4,50.0,1,8,12.5,3,12,25.0,0,0,0.0,2,3,5,2,2,0,0,0,0,2
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,오세근,19,7,12,58.3,1,3,33.3,8,15,53.3,2,2,100.0,4,2,6,1,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,최부경,7,3,4,75.0,0,0,0.0,3,4,75.0,1,2,50.0,1,3,4,1,0,0,0,0,3,2
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,리온 윌리엄스,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,최원혁,0,0,0,0.0,0,4,0.0,0,4,0.0,0,0,0.0,3,1,4,4,1,0,0,0,2,4
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,안영준,4,2,7,28.6,0,1,0.0,2,8,25.0,0,2,0.0,1,2,3,4,1,1,0,0,1,1
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,자밀 워니,31,12,23,52.2,1,2,50.0,13,25,52.0,4,7,57.1,6,10,16,4,3,2,0,2,1,1
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,오재현,10,1,4,25.0,2,6,33.3,3,10,30.0,2,2,100.0,1,4,5,3,1,1,1,0,1,5
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,김건우,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N134,서울 SK,Away,고메즈 딜 리아노,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,김현호,2,1,1,100.0,0,1,0.0,1,2,50.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,두경민,12,1,1,100.0,3,8,37.5,4,9,44.4,1,2,50.0,0,1,1,3,2,0,0,0,1,4
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,김종규,16,7,8,87.5,0,0,0.0,7,8,87.5,2,3,66.7,1,2,3,1,1,3,0,2,3,0
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,최승욱,2,1,3,33.3,0,2,0.0,1,5,20.0,0,0,0.0,1,0,1,1,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,강상재,21,8,9,88.9,1,1,100.0,9,10,90.0,2,2,100.0,3,7,10,5,0,0,0,0,6,5
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,디드릭 로슨,20,4,7,57.1,3,9,33.3,7,16,43.8,3,6,50.0,2,8,10,4,0,0,0,0,5,4
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,이용우,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,이선 알바노,11,0,3,0.0,3,5,60.0,3,8,37.5,2,4,50.0,1,3,4,6,2,0,0,0,3,3
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,박인웅,4,1,1,100.0,0,1,0.0,1,2,50.0,2,2,100.0,1,0,1,2,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,인승찬,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,박승재,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N135,원주 DB,Home,제프 위디,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,김강선,16,2,2,100.0,4,8,50.0,6,10,60.0,0,0,0.0,2,1,3,2,2,0,0,0,0,5
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,최현민,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,김민욱,14,1,2,50.0,4,7,57.1,5,9,55.6,0,0,0.0,0,5,5,3,1,1,0,0,1,1
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,한호빈,16,2,5,40.0,4,7,57.1,6,12,50.0,0,0,0.0,4,2,6,10,2,0,1,0,0,4
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,김지후,3,0,0,0.0,1,8,12.5,1,8,12.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,김진유,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,2,0,2,1,1,0,0,0,1,4
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,다후안 서머스,7,2,5,40.0,1,2,50.0,3,7,42.9,0,0,0.0,1,0,1,0,0,0,0,0,1,0
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,치나누 오누아쿠,20,8,15,53.3,0,1,0.0,8,16,50.0,4,7,57.1,4,11,15,4,1,3,0,2,5,2
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,이진석,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,0
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,이정현,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,박종하,13,3,3,100.0,2,4,50.0,5,7,71.4,1,2,50.0,0,0,0,0,4,0,0,0,0,4
../kbl_data/2023-2024,S43G01N135,고양 소노,Away,알렉스 카바노,2,1,2,50.0,0,2,0.0,1,4,25.0,0,0,0.0,0,0,0,1,1,0,0,0,1,1
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,정준원,3,0,1,0.0,1,4,25.0,1,5,20.0,0,0,0.0,2,2,4,0,0,0,0,0,1,5
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,배병준,6,2,6,33.3,0,4,0.0,2,10,20.0,2,2,100.0,0,2,2,2,1,0,0,0,0,4
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,정효근,14,4,9,44.4,0,2,0.0,4,11,36.4,6,8,75.0,3,5,8,2,1,1,0,0,0,4
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,이종현,11,3,6,50.0,1,2,50.0,4,8,50.0,2,2,100.0,6,6,12,2,2,0,0,0,0,2
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,김철욱,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,박지훈,24,5,6,83.3,3,6,50.0,8,12,66.7,5,7,71.4,2,1,3,3,2,0,0,0,1,4
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,최성원,10,2,3,66.7,2,7,28.6,4,10,40.0,0,0,0.0,0,1,1,1,0,0,0,0,1,2
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,이우정,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,고찬혁,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,표승빈,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,나성호,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N136,안양 정관장,Home,로버트 카터,16,7,14,50.0,0,4,0.0,7,18,38.9,2,4,50.0,2,7,9,2,0,1,0,0,2,1
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,이관희,9,3,4,75.0,0,2,0.0,3,6,50.0,3,3,100.0,1,1,2,3,0,0,0,0,2,1
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,정희재,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,4
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,이재도,11,3,5,60.0,1,4,25.0,4,9,44.4,2,2,100.0,0,3,3,8,1,0,0,0,1,4
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,정인덕,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,양홍석,21,6,9,66.7,3,6,50.0,9,15,60.0,0,3,0.0,2,2,4,2,0,0,0,0,1,3
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,박정현,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,윤원상,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,아셈 마레이,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,저스틴 구탕,13,3,5,60.0,0,2,0.0,3,7,42.9,7,8,87.5,1,5,6,3,0,0,0,1,1,3
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,양준석,3,1,1,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0,1,0,0,0,0,0,2
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,유기상,2,0,0,0.0,0,1,0.0,0,1,0.0,2,3,66.7,0,1,1,0,0,1,0,0,0,5
../kbl_data/2023-2024,S43G01N136,창원 LG,Away,후안 텔로,18,7,11,63.6,1,4,25.0,8,15,53.3,1,2,50.0,2,9,11,3,1,0,0,0,2,2
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,정창영,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,라건아,7,3,4,75.0,0,1,0.0,3,5,60.0,1,1,100.0,3,1,4,0,0,0,0,0,1,1
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,전준범,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,허웅,19,2,6,33.3,5,11,45.5,7,17,41.2,0,0,0.0,0,3,3,0,1,0,0,0,1,3
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,이승현,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,이호현,0,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,1,1,2,2,0,0,0,0,0,1
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,송교창,14,3,3,100.0,2,11,18.2,5,14,35.7,2,4,50.0,0,2,2,4,1,0,0,0,2,3
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,최준용,14,3,5,60.0,1,4,25.0,4,9,44.4,5,7,71.4,0,10,10,5,1,1,0,0,2,3
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,곽정훈,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,이근휘,2,1,1,100.0,0,1,0.0,1,2,50.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,김동현,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N137,부산 KCC,Home,알리제 드숀 존슨,16,6,9,66.7,0,5,0.0,6,14,42.9,4,5,80.0,4,9,13,4,2,1,0,1,2,2
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,양우섭,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,송창용,5,1,2,50.0,1,3,33.3,2,5,40.0,0,0,0.0,1,2,3,0,1,0,0,0,0,2
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,김선형,5,2,7,28.6,0,3,0.0,2,10,20.0,1,1,100.0,0,3,3,4,3,0,0,0,2,2
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,오세근,11,3,5,60.0,1,3,33.3,4,8,50.0,2,2,100.0,2,3,5,1,0,1,0,0,1,1
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,최부경,8,4,6,66.7,0,1,0.0,4,7,57.1,0,0,0.0,4,3,7,0,0,0,0,0,0,3
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,리온 윌리엄스,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,최원혁,5,1,2,50.0,1,3,33.3,2,5,40.0,0,0,0.0,0,5,5,3,0,0,0,0,1,3
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,안영준,3,0,4,0.0,0,2,0.0,0,6,0.0,3,4,75.0,1,2,3,0,0,1,0,0,3,5
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,자밀 워니,36,16,28,57.1,1,3,33.3,17,31,54.8,1,3,33.3,4,5,9,3,0,2,0,1,0,0
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,오재현,4,2,4,50.0,0,1,0.0,2,5,40.0,0,0,0.0,1,1,2,0,1,0,0,0,0,2
../kbl_data/2023-2024,S43G01N137,서울 SK,Away,김건우,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
