======================================== [2021-2022] file check ========================================
S39G01N127.json: 20211226 (고양 오리온 vs 서울 삼성) [Q1(154), Q2(134), Q3(118), Q4(144)] ✅
S39G01N128.json: 20211227 (안양 KGC vs 창원 LG) [Q1(143), Q2(125), Q3(145), Q4(118)] ✅
S39G01N129.json: 20211227 (원주 DB vs 전주 KCC) [Q1(130), Q2(153), Q3(135), Q4(151)] ✅
S39G01N130.json: 20211228 (고양 오리온 vs 수원 KT) [Q1(149), Q2(132), Q3(157), Q4(144)] ✅
S39G01N131.json: 20211229 (대구 한국가스공사 vs 서울 SK) [Q1(166), Q2(139), Q3(148), Q4(144)] ✅
S39G01N132.json: 20211230 (울산 현대모비스 vs 서울 삼성) [Q1(121), Q2(126), Q3(181), Q4(166)] ✅
S39G01N133.json: 20211231 (안양 KGC vs 원주 DB) [Q1(164), Q2(133), Q3(148), Q4(162)] ✅
S39G01N134.json: 20220101 (울산 현대모비스 vs 창원 LG) [Q1(114), Q2(126), Q3(156), Q4(145)] ✅
S39G01N135.json: 20220101 (대구 한국가스공사 vs 고양 오리온) [Q1(159), Q2(144), Q3(145), Q4(154)] ✅
S39G01N136.json: 20220101 (수원 KT vs 서울 삼성) [Q1(159), Q2(144), Q3(145), Q4(141)] ✅
S39G01N137.json: 20220102 (창원 LG vs 대구 한국가스공사) [Q1(121), Q2(135), Q3(140), Q4(152)] ✅
S39G01N138.json: 20220102 (울산 현대모비스 vs 고양 오리온) [Q1(134), Q2(129), Q3(171), Q4(143)] ✅
S39G01N139.json: 20220102 (전주 KCC vs 서울 SK) [Q1(149), Q2(125), Q3(153), Q4(140)] ✅
S39G01N140.json: 20220103 (수원 KT vs 원주 DB) [Q1(175), Q2(146), Q3(122), Q4(165)] ✅
S39G01N141.json: 20220103 (서울 삼성 vs 안양 KGC) [Q1(145), Q2(142), Q3(171), Q4(128)] ✅
S39G01N142.json: 20220104 (울산 현대모비스 vs 서울 SK) [Q1(142), Q2(154), Q3(162), Q4(167)] ✅
S39G01N143.json: 20220105 (수원 KT vs 대구 한국가스공사) [Q1(184), Q2(132), Q3(163), Q4(158)] ✅
S39G01N144.json: 20220106 (창원 LG vs 고양 오리온) [Q1(151), Q2(141), Q3(154), Q4(162)] ✅
