gameKey,seasonName,date,H_TEAM,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_MIN_M,H_MIN_S,H_UF,H_TF,H_TOM,H_EJ,H_EFF,A_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_MIN_M,A_MIN_S,A_UF,A_TF,A_TOM,A_EJ,A_EFF
S43G01N151,2023-2024,20240111,부산 KCC,24,2,26,8,34,2,36,22,23,9,0,0,22,19,9,8,59,31,17,17,8,90,81,3,0,9,40.0,40.0,2400,0,0,7,0,115,서울 SK,21,2,21,16,37,5,56,27,20,5,0,0,13,6,2,2,76,32,19,22,18,75,89,5,1,5,40.0,40.0,2400,0,0,8,0,88
S43G01N152,2023-2024,20240117,부산 KCC,20,1,26,12,38,2,46,23,25,8,0,0,18,14,5,4,71,31,16,16,12,84,89,4,0,11,40.0,40.0,2400,0,0,13,0,94,원주 DB,17,3,26,17,43,2,45,23,31,10,3,3,8,5,3,0,79,36,16,20,18,87,87,8,1,11,40.0,40.0,2400,0,0,16,0,102
S43G01N153,2023-2024,20240117,고양 소노,25,4,23,15,38,5,38,22,35,12,1,1,15,11,3,0,74,35,19,22,41,93,89,5,0,10,40.0,40.0,2400,0,0,11,0,117,안양 정관장,15,2,18,7,25,5,34,21,29,12,0,0,15,8,0,0,63,33,18,18,13,86,78,7,1,9,40.0,40.0,2400,0,0,12,0,93
S43G01N154,2023-2024,20240118,대구 한국가스공사,12,1,32,12,44,6,42,19,24,8,1,1,26,16,2,2,67,28,19,22,29,80,93,6,1,11,40.0,40.0,2400,0,0,2,0,88,수원 KT,16,3,30,9,39,2,42,18,28,7,1,1,16,10,4,0,71,26,19,24,20,69,87,7,2,9,40.0,40.0,2400,0,0,8,0,74
S43G01N155,2023-2024,20240118,서울 SK,16,3,27,8,35,4,51,27,19,6,1,1,25,20,11,4,71,34,19,22,16,94,96,5,0,10,40.0,40.0,2400,1,0,6,0,105,울산 현대모비스,27,2,27,11,38,3,44,22,26,11,4,3,21,14,7,7,74,36,18,22,19,97,95,7,0,13,40.0,40.0,2400,0,0,9,0,116
S43G01N156,2023-2024,20240119,부산 KCC,18,2,18,6,24,4,45,26,15,7,0,0,28,22,4,0,60,33,17,17,15,95,88,0,0,5,40.0,40.0,2400,1,0,5,0,105,창원 LG,20,2,19,9,28,2,45,26,26,13,0,0,12,10,3,0,71,39,19,24,22,101,83,5,2,5,40.0,40.0,2400,0,0,7,0,117
S43G01N157,2023-2024,20240119,안양 정관장,15,4,27,9,36,1,40,21,25,10,0,0,19,14,3,0,65,31,17,16,18,86,84,5,1,6,40.0,40.0,2400,1,0,5,0,101,서울 삼성,17,1,25,12,37,7,44,19,26,7,6,5,11,8,4,0,76,31,17,17,35,77,87,4,0,8,40.0,40.0,2400,0,0,4,0,87
S43G01N158,2023-2024,20240120,울산 현대모비스,24,3,21,14,35,6,41,24,24,9,0,0,23,16,5,4,65,33,18,21,18,91,88,4,0,11,40.0,40.0,2400,1,0,4,0,113,대구 한국가스공사,13,0,14,15,29,6,46,25,26,8,1,1,18,12,0,0,73,34,19,24,24,88,91,4,0,6,40.0,40.0,2400,0,0,9,0,89
S43G01N159,2023-2024,20240120,서울 SK,17,1,28,11,39,4,44,19,24,9,0,0,14,11,3,2,68,28,18,20,15,76,82,6,1,8,40.0,40.0,2400,0,0,6,0,91,원주 DB,15,1,25,10,35,6,43,18,25,8,1,1,10,6,4,2,69,27,15,15,26,68,79,6,0,10,40.0,40.0,2400,0,0,7,0,75
S43G01N160,2023-2024,20240120,고양 소노,24,0,18,9,27,4,32,17,37,9,1,1,12,10,6,2,70,27,13,13,19,73,82,12,0,13,40.0,40.0,2400,1,0,15,0,82,수원 KT,22,5,31,11,42,2,35,17,30,17,2,2,7,3,3,0,67,36,16,16,8,92,74,7,0,19,40.0,40.0,2400,0,0,14,0,116
S43G01N161,2023-2024,20240121,원주 DB,20,2,25,8,33,4,35,24,22,8,3,3,21,15,4,4,60,35,14,17,24,93,81,3,1,5,40.0,40.0,2400,0,0,7,0,118,창원 LG,12,2,17,13,30,4,41,17,27,9,0,0,12,12,2,2,68,26,20,22,29,73,80,3,0,5,40.0,40.0,2400,0,0,8,0,77
S43G01N162,2023-2024,20240121,서울 삼성,15,1,28,14,42,4,55,24,24,7,2,2,3,1,7,12,81,33,19,22,29,74,84,6,0,12,40.0,40.0,2400,0,0,6,0,80,부산 KCC,15,7,32,7,39,4,44,21,28,12,0,0,20,12,8,2,72,33,13,13,15,90,92,6,0,7,40.0,40.0,2400,0,0,7,0,107
S43G01N163,2023-2024,20240121,안양 정관장,20,2,30,8,38,2,47,29,28,12,0,0,21,20,10,4,75,41,19,21,24,114,96,12,3,9,40.0,40.0,2400,0,0,17,0,141,울산 현대모비스,21,2,25,13,38,0,53,26,22,6,5,5,14,10,4,0,80,37,20,22,18,90,94,5,0,15,40.0,40.0,2400,0,0,9,0,94
S43G01N164,2023-2024,20240122,서울 SK,17,1,21,7,28,2,46,23,13,6,1,1,13,9,2,2,60,30,18,20,22,75,73,5,0,8,40.0,40.0,2400,0,0,4,0,86,대구 한국가스공사,14,3,21,10,31,3,35,21,26,10,1,1,19,14,2,2,62,32,17,20,18,88,81,7,0,8,40.0,40.0,2400,0,0,11,0,103
S43G01N165,2023-2024,20240123,원주 DB,21,2,25,9,34,3,44,22,25,10,1,1,20,15,5,0,70,33,16,16,16,91,90,4,0,10,40.0,40.0,2400,1,0,11,0,103,울산 현대모비스,21,1,28,18,46,3,47,19,33,15,4,4,11,8,6,4,84,38,18,21,22,99,95,7,0,11,40.0,40.0,2400,0,0,4,0,117
S43G01N166,2023-2024,20240123,고양 소노,24,2,23,12,35,9,37,17,37,15,0,0,15,8,2,0,74,32,17,21,25,87,89,4,0,6,40.0,40.0,2400,0,0,5,0,106,서울 삼성,19,5,29,13,42,3,34,19,31,7,2,2,22,16,2,0,67,28,19,23,22,79,89,6,1,6,40.0,40.0,2400,0,0,11,0,102
S43G01N167,2023-2024,20240125,수원 KT,16,1,26,9,35,1,42,19,19,6,2,2,16,8,6,4,63,27,17,16,13,68,79,11,1,9,40.0,40.0,2400,0,1,13,0,78,서울 SK,16,0,27,9,36,6,38,16,21,7,0,0,19,12,4,0,59,23,18,19,22,65,78,7,4,13,40.0,40.0,2400,0,0,5,0,70
S43G01N168,2023-2024,20240125,대구 한국가스공사,20,2,25,7,32,4,44,25,27,12,0,0,17,14,2,2,71,37,19,25,15,100,88,5,0,10,45.0,45.0,2700,0,0,10,0,116,부산 KCC,16,6,21,16,37,4,54,27,24,8,1,1,20,18,1,0,79,36,19,19,20,98,99,7,0,8,45.0,45.0,2700,0,0,0,0,115
S43G01N169,2023-2024,20240126,창원 LG,28,1,29,5,34,4,44,23,26,14,1,1,15,10,13,2,71,38,18,21,28,100,86,11,0,10,40.0,40.0,2400,1,0,18,0,130,서울 삼성,16,1,27,7,34,5,40,18,22,6,1,1,23,18,3,2,63,25,19,20,28,74,86,8,2,15,40.0,40.0,2400,1,0,4,0,78
S43G01N170,2023-2024,20240126,울산 현대모비스,22,1,25,18,43,5,43,21,27,10,2,2,22,17,5,4,72,33,18,21,16,93,94,7,0,13,40.0,40.0,2400,1,0,9,0,114,고양 소노,16,3,16,3,19,5,29,18,31,11,3,3,14,10,5,0,63,32,18,24,24,85,77,8,0,11,40.0,40.0,2400,0,0,15,0,90
S43G01N171,2023-2024,20240127,수원 KT,14,0,29,16,45,6,49,28,23,5,4,3,22,17,7,8,76,36,19,19,16,94,98,4,0,5,40.0,40.0,2400,1,1,12,0,113,안양 정관장,13,1,22,9,31,1,33,15,33,11,0,0,19,15,2,2,66,26,18,21,29,78,85,4,0,8,40.0,40.0,2400,0,0,7,0,76
S43G01N172,2023-2024,20240127,대구 한국가스공사,21,3,29,5,34,2,35,19,28,16,4,4,6,4,3,4,67,39,19,22,17,98,73,6,1,8,40.0,40.0,2400,1,0,17,0,125,원주 DB,20,3,20,11,31,3,30,11,33,12,2,1,20,13,4,6,65,24,16,18,22,73,85,4,0,13,40.0,40.0,2400,0,0,7,0,73
S43G01N173,2023-2024,20240127,서울 SK,19,2,26,15,41,2,48,22,33,11,1,1,13,8,3,0,82,34,17,22,16,87,95,8,0,7,40.0,40.0,2400,0,0,9,0,99,부산 KCC,20,5,28,7,35,2,45,25,20,8,1,0,18,18,6,2,66,33,17,17,15,92,84,4,0,8,40.0,40.0,2400,0,0,11,0,117
S43G01N174,2023-2024,20240128,수원 KT,12,2,26,9,35,3,42,18,21,7,3,3,8,5,1,0,66,28,18,25,18,68,74,5,1,11,40.0,40.0,2400,0,0,9,0,72,창원 LG,10,2,25,10,35,4,37,21,21,5,0,0,25,14,5,6,58,26,18,18,18,71,83,7,2,8,40.0,40.0,2400,0,0,12,0,76
S43G01N175,2023-2024,20240128,울산 현대모비스,29,2,20,9,29,3,42,28,22,11,2,2,30,23,9,2,66,41,17,20,21,116,96,12,0,8,40.0,40.0,2400,0,0,18,0,151,서울 삼성,12,1,15,13,28,3,41,22,25,6,1,1,16,14,2,2,67,29,18,21,30,78,83,4,1,17,40.0,40.0,2400,2,0,7,0,68
S43G01N176,2023-2024,20240128,고양 소노,11,3,22,6,28,4,26,17,40,11,1,1,11,8,1,0,67,29,18,21,18,77,78,5,0,7,40.0,40.0,2400,0,0,5,0,80,대구 한국가스공사,12,1,29,7,36,4,27,12,28,12,1,1,16,14,3,6,56,25,19,20,21,76,72,5,2,11,40.0,40.0,2400,0,0,9,0,88
S43G01N177,2023-2024,20240129,부산 KCC,28,2,29,4,33,3,32,23,39,17,0,0,14,11,6,6,71,40,14,15,17,108,85,4,0,7,40.0,40.0,2400,0,0,4,0,137,안양 정관장,20,1,21,8,29,6,42,22,35,15,1,1,9,8,1,2,78,38,14,14,24,99,87,5,1,7,40.0,40.0,2400,0,0,7,0,111
S43G01N178,2023-2024,20240130,고양 소노,12,1,19,10,29,4,34,18,24,7,1,1,18,11,2,4,59,26,18,18,27,70,77,9,0,12,40.0,40.0,2400,0,0,6,0,73,창원 LG,22,4,19,10,29,4,34,20,27,11,0,0,3,1,4,0,61,31,19,23,23,74,64,6,1,11,40.0,40.0,2400,0,0,11,0,95
S43G01N179,2023-2024,20240130,서울 삼성,16,1,18,14,32,6,52,24,27,5,1,1,11,8,3,4,80,30,19,20,28,73,91,9,0,9,40.0,40.0,2400,1,0,11,0,75,원주 DB,33,5,28,7,35,7,40,23,22,13,4,4,20,15,9,2,66,40,20,20,14,108,86,7,0,11,40.0,40.0,2400,0,0,8,0,153
S43G01N180,2023-2024,20240201,수원 KT,21,3,24,9,33,2,39,26,25,8,5,4,20,14,8,8,69,38,18,24,18,98,89,10,0,7,40.0,40.0,2400,0,0,14,0,123,대구 한국가스공사,18,1,20,12,32,4,42,23,22,7,4,3,22,14,4,2,68,33,18,18,24,87,90,1,1,14,40.0,40.0,2400,0,0,4,0,85
S43G01N181,2023-2024,20240201,고양 소노,17,0,17,16,33,5,30,16,43,11,0,0,15,12,1,2,73,27,17,20,53,77,88,9,0,11,40.0,40.0,2400,0,0,14,0,81,창원 LG,14,1,27,7,34,2,35,19,21,10,1,1,14,10,3,6,57,30,17,19,25,80,71,8,1,15,40.0,40.0,2400,0,0,6,0,92
S43G01N182,2023-2024,20240202,울산 현대모비스,22,4,23,21,44,6,56,29,24,4,1,1,16,10,5,0,81,34,19,23,25,82,97,2,1,12,40.0,40.0,2400,0,2,9,0,94,원주 DB,19,6,24,10,34,3,45,28,21,5,4,4,20,12,3,0,70,37,19,20,22,91,90,8,0,10,40.0,40.0,2400,0,0,13,0,110
S43G01N183,2023-2024,20240202,부산 KCC,22,1,31,10,41,4,40,23,30,7,2,2,14,10,5,0,72,32,16,15,13,81,86,3,0,5,40.0,40.0,2400,1,0,7,0,103,안양 정관장,18,3,26,7,33,3,39,19,31,10,0,0,9,7,2,2,70,29,18,22,17,75,79,4,0,7,40.0,40.0,2400,0,0,5,0,86
S43G01N184,2023-2024,20240203,서울 SK,19,1,23,9,32,2,49,22,18,6,1,1,18,12,6,4,68,29,20,22,19,76,86,11,0,9,40.0,40.0,2400,0,0,17,0,87,수원 KT,14,3,25,7,32,3,35,19,18,7,4,4,17,11,1,2,57,30,17,19,18,78,74,6,1,16,40.0,40.0,2400,0,0,4,0,86
S43G01N185,2023-2024,20240203,대구 한국가스공사,14,3,26,10,36,2,34,19,21,7,4,4,25,16,2,0,59,30,18,20,23,83,84,8,1,11,40.0,40.0,2400,0,0,11,0,96,고양 소노,16,0,20,10,30,3,32,19,30,6,0,0,12,10,5,2,62,25,20,26,36,66,74,7,1,12,40.0,40.0,2400,0,1,8,0,70
S43G01N186,2023-2024,20240203,서울 삼성,21,2,24,13,37,5,47,25,16,6,1,1,27,18,2,0,64,32,18,21,20,88,91,2,0,11,40.0,40.0,2400,0,0,6,0,103,창원 LG,20,4,19,11,30,5,43,22,28,10,0,0,17,12,3,2,71,32,20,24,19,86,88,9,1,6,40.0,40.0,2400,0,0,16,0,103
S43G01N187,2023-2024,20240204,안양 정관장,15,4,23,11,34,5,51,28,26,6,0,0,16,10,6,4,77,34,16,16,16,84,93,6,0,10,40.0,40.0,2400,0,0,11,0,89,원주 DB,23,2,26,9,35,3,43,23,25,14,4,3,7,5,9,6,72,40,18,16,26,99,79,8,1,9,40.0,40.0,2400,2,0,13,0,126
S43G01N188,2023-2024,20240204,울산 현대모비스,23,2,32,14,46,0,64,32,18,6,0,0,12,10,4,2,82,38,18,22,23,92,94,8,1,10,45.0,45.0,2700,0,0,10,0,114,서울 SK,19,3,29,14,43,3,63,25,14,6,1,1,19,10,8,4,78,32,18,20,17,80,97,9,2,9,45.0,45.0,2700,0,0,12,0,91
S43G01N189,2023-2024,20240204,서울 삼성,20,4,32,14,46,5,58,28,25,10,0,0,19,11,3,2,83,38,19,26,33,97,102,11,0,12,45.0,45.0,2700,0,0,0,0,118,부산 KCC,22,7,27,20,47,5,47,23,34,7,0,0,29,21,5,4,81,30,15,17,21,88,110,9,0,12,45.0,45.0,2700,0,0,9,0,107
S43G01N190,2023-2024,20240205,고양 소노,16,1,22,11,33,3,31,16,38,14,1,1,18,13,4,4,70,31,19,25,22,89,88,8,0,14,40.0,40.0,2400,0,0,9,0,92,수원 KT,20,0,29,7,36,1,35,23,20,5,7,7,25,17,11,10,62,35,19,19,16,92,87,10,1,11,40.0,40.0,2400,1,1,17,0,112
S43G01N191,2023-2024,20240206,창원 LG,18,1,21,8,29,3,44,23,17,8,1,1,10,7,5,4,62,32,19,22,21,79,72,6,0,14,40.0,40.0,2400,0,0,13,0,89,원주 DB,20,0,20,11,31,4,35,19,28,11,0,0,20,12,2,2,63,30,15,15,18,83,83,11,0,12,40.0,40.0,2400,0,0,8,0,96
S43G01N192,2023-2024,20240206,대구 한국가스공사,15,2,23,11,34,2,45,24,23,7,0,0,22,16,1,0,68,31,18,19,22,85,90,6,0,5,40.0,40.0,2400,1,0,9,0,96,서울 삼성,18,2,23,6,29,4,34,22,24,6,1,1,20,15,0,0,59,29,20,22,28,79,79,4,0,8,40.0,40.0,2400,2,0,6,0,93
S43G01N193,2023-2024,20240208,부산 KCC,19,2,32,7,39,4,41,23,23,9,1,1,18,15,6,4,65,33,19,18,19,90,83,6,0,7,40.0,40.0,2400,1,0,5,0,118,창원 LG,13,2,24,14,38,0,38,20,33,5,0,0,18,14,5,4,71,25,18,22,22,69,89,6,1,8,40.0,40.0,2400,0,0,5,0,69
S43G01N194,2023-2024,20240208,대구 한국가스공사,17,0,17,5,22,4,38,18,28,9,2,2,14,12,2,2,68,29,19,21,21,79,82,8,0,5,40.0,40.0,2400,0,0,4,0,84,울산 현대모비스,18,2,31,7,38,3,43,30,18,6,0,0,18,13,6,4,61,36,16,18,22,91,79,4,0,12,40.0,40.0,2400,0,0,4,0,114
S43G01N195,2023-2024,20240209,수원 KT,19,1,28,14,42,6,32,14,36,13,1,1,17,10,3,0,69,28,17,18,16,79,86,7,0,11,40.0,40.0,2400,0,0,13,0,95,원주 DB,10,2,25,11,36,4,45,21,28,9,0,0,11,7,2,2,73,30,16,20,11,76,84,6,2,9,40.0,40.0,2400,0,0,3,0,76
S43G01N196,2023-2024,20240209,고양 소노,19,1,19,11,30,3,40,24,28,7,0,0,24,20,4,0,68,31,19,24,18,89,92,7,0,8,40.0,40.0,2400,0,0,8,0,100,서울 삼성,19,5,23,11,34,2,42,27,22,10,0,0,22,15,2,0,64,37,19,21,27,99,86,4,2,9,40.0,40.0,2400,0,0,8,0,118
S43G01N197,2023-2024,20240210,서울 SK,17,0,22,16,38,3,53,25,17,5,0,0,22,19,4,4,70,30,17,17,16,84,92,7,1,6,40.0,40.0,2400,0,0,10,0,99,안양 정관장,13,5,21,5,26,3,29,14,27,12,1,1,8,6,1,0,57,27,19,21,22,72,65,3,0,14,40.0,40.0,2400,0,0,3,0,76
S43G01N198,2023-2024,20240210,대구 한국가스공사,11,3,20,9,29,3,43,23,22,7,1,1,20,11,2,4,66,31,17,18,20,80,86,8,0,10,40.0,40.0,2400,0,0,8,0,80,창원 LG,23,0,26,6,32,1,35,23,24,9,1,1,13,12,5,0,60,33,20,25,24,87,73,4,0,14,40.0,40.0,2400,0,0,9,0,105
S43G01N199,2023-2024,20240210,울산 현대모비스,31,2,31,16,47,2,53,27,18,8,3,3,18,10,12,4,74,38,18,20,14,94,92,3,0,6,40.0,40.0,2400,0,0,5,0,129,부산 KCC,14,1,20,10,30,2,47,21,21,7,1,1,17,12,0,0,69,29,18,19,24,77,86,2,0,5,40.0,40.0,2400,0,0,4,0,76
S43G01N200,2023-2024,20240211,서울 삼성,12,0,24,12,36,3,38,21,23,5,0,0,15,13,0,0,61,26,17,17,21,70,76,2,0,13,40.0,40.0,2400,0,0,2,0,73,서울 SK,20,4,20,11,31,3,47,21,24,10,0,0,9,8,4,2,71,31,14,17,13,80,80,6,1,3,40.0,40.0,2400,0,0,16,0,99
S43G01N201,2023-2024,20240211,안양 정관장,17,1,18,8,26,5,46,24,25,7,0,0,10,8,2,0,71,31,19,24,20,77,81,3,1,9,40.0,40.0,2400,0,0,8,0,77,수원 KT,23,1,30,9,39,2,30,17,24,9,4,4,31,21,11,2,58,30,19,22,18,90,89,7,0,11,40.0,40.0,2400,0,0,11,0,113
S43G01N202,2023-2024,20240211,원주 DB,27,2,35,16,51,3,40,20,30,11,3,3,15,10,7,2,73,34,19,20,22,89,88,4,0,14,40.0,40.0,2400,0,0,8,0,118,고양 소노,14,2,21,9,30,5,33,14,38,11,2,2,12,9,4,5,73,27,15,17,26,74,85,8,0,10,40.0,40.0,2400,0,0,9,0,74
S43G01N203,2023-2024,20240212,창원 LG,31,1,17,9,26,5,52,31,19,5,1,1,19,16,4,0,72,37,17,20,27,95,91,8,1,9,40.0,40.0,2400,0,0,10,0,118,울산 현대모비스,27,1,24,12,36,2,53,30,18,8,0,0,19,14,2,0,71,38,17,18,21,98,90,6,0,10,40.0,40.0,2400,0,0,8,0,122
S43G01N204,2023-2024,20240212,부산 KCC,15,2,26,14,40,6,34,21,30,9,1,1,13,10,4,0,65,31,20,22,14,81,78,2,0,14,40.0,40.0,2400,0,0,6,0,95,대구 한국가스공사,16,2,19,8,27,3,38,19,26,6,1,1,19,14,2,2,65,26,17,16,26,72,84,9,3,4,40.0,40.0,2400,1,0,6,0,78
S43G01N205,2023-2024,20240213,원주 DB,19,6,32,8,40,1,36,22,26,9,1,1,11,9,4,0,63,32,19,19,24,82,74,5,0,9,40.0,40.0,2400,1,0,4,0,111,서울 SK,12,2,19,5,24,3,48,20,13,5,1,1,19,11,0,0,62,26,16,17,25,68,81,7,1,5,40.0,40.0,2400,0,0,5,0,66
S43G01N206,2023-2024,20240213,서울 삼성,16,1,33,10,43,3,39,18,19,5,4,4,20,14,4,6,62,27,20,21,34,73,82,5,0,15,40.0,40.0,2400,0,0,8,0,85,안양 정관장,13,7,23,8,31,4,40,18,25,3,0,0,20,15,6,6,65,21,19,20,17,60,85,9,1,9,40.0,40.0,2400,1,0,10,0,65
S43G01N207,2023-2024,20240214,수원 KT,22,1,20,13,33,2,51,30,25,9,2,2,18,12,5,4,78,41,18,19,23,103,96,5,2,6,40.0,40.0,2400,0,0,12,0,115,울산 현대모비스,21,1,22,12,34,3,42,27,29,10,2,2,13,11,2,0,73,39,18,20,13,99,86,3,1,9,40.0,40.0,2400,1,0,9,0,115
S43G01N208,2023-2024,20240214,고양 소노,22,4,27,7,34,3,28,17,39,16,0,0,15,13,4,4,67,33,18,22,22,95,82,8,0,7,40.0,40.0,2400,0,0,18,0,123,부산 KCC,11,3,22,8,30,6,38,20,25,7,1,0,19,16,0,0,64,27,18,18,18,77,83,4,3,8,40.0,40.0,2400,0,0,5,0,80
S43G01N209,2023-2024,20240215,안양 정관장,13,1,23,3,26,6,32,17,21,4,0,0,25,20,1,0,53,21,18,20,20,66,78,6,0,10,40.0,40.0,2400,1,0,8,0,71,대구 한국가스공사,14,3,28,9,37,3,30,16,30,12,0,0,17,9,1,0,60,28,20,25,16,77,77,6,0,12,40.0,40.0,2400,0,0,5,0,88
S43G01N210,2023-2024,20240215,서울 SK,17,1,20,11,31,4,42,17,22,6,1,1,17,13,0,0,65,24,16,16,15,67,82,6,1,9,40.0,40.0,2400,0,0,8,0,71,창원 LG,24,3,27,11,38,1,38,23,25,8,1,1,6,4,9,0,64,32,17,17,23,76,70,5,2,8,40.0,40.0,2400,1,0,16,0,103
S43G01N211,2023-2024,20240228,울산 현대모비스,26,2,29,15,44,3,50,24,24,11,4,4,11,9,1,0,78,39,16,18,15,98,89,6,0,9,40.0,40.0,2400,0,0,6,0,129,안양 정관장,19,1,20,8,28,3,42,21,25,9,2,2,12,8,1,0,69,32,16,17,23,81,81,5,0,8,40.0,40.0,2400,0,0,2,0,88
S43G01N212,2023-2024,20240228,서울 SK,26,1,36,12,48,2,47,30,15,5,4,4,19,15,10,6,66,39,18,20,25,98,85,7,0,15,40.0,40.0,2400,0,0,11,0,136,고양 소노,12,0,14,3,17,1,28,14,36,10,0,0,12,8,4,6,64,24,16,17,31,66,76,8,2,11,40.0,40.0,2400,0,0,11,0,47
S43G01N213,2023-2024,20240229,부산 KCC,14,4,19,13,32,5,52,26,23,6,0,0,10,8,4,4,75,32,17,17,17,78,85,6,0,9,40.0,40.0,2400,0,0,11,0,85,원주 DB,18,4,27,17,44,4,40,19,33,15,2,1,9,7,3,6,75,35,15,15,20,92,84,8,1,10,40.0,40.0,2400,1,0,9,0,117
S43G01N214,2023-2024,20240229,서울 삼성,22,2,18,10,28,3,34,21,22,5,2,2,35,25,1,2,58,28,20,21,30,86,93,4,0,13,40.0,40.0,2400,0,0,4,0,92,수원 KT,27,2,23,10,33,3,49,30,24,11,1,1,19,11,6,4,74,42,20,27,29,106,93,8,1,8,40.0,40.0,2400,0,0,12,0,130
S43G01N215,2023-2024,20240301,서울 SK,14,0,16,11,27,9,55,23,18,4,0,0,10,8,7,2,73,27,16,16,24,66,83,12,0,9,40.0,40.0,2400,0,0,15,0,71,대구 한국가스공사,20,5,32,10,42,2,36,20,25,9,1,1,15,10,7,0,62,30,18,18,22,79,77,7,1,15,40.0,40.0,2400,0,0,12,0,102
S43G01N216,2023-2024,20240301,울산 현대모비스,18,2,25,15,40,2,40,21,18,2,3,3,23,19,5,2,61,26,17,18,26,73,84,11,0,20,40.0,40.0,2400,1,0,10,0,87,고양 소노,16,0,22,10,32,1,30,16,34,12,0,0,18,15,4,0,64,28,18,20,13,83,82,10,1,16,40.0,40.0,2400,0,1,8,0,86
S43G01N217,2023-2024,20240301,창원 LG,25,3,28,12,40,5,35,22,23,12,1,1,23,15,2,2,59,35,17,17,26,97,82,5,0,11,40.0,40.0,2400,0,0,12,0,132,안양 정관장,12,0,17,6,23,0,40,19,25,7,0,0,7,5,4,0,65,26,19,22,20,64,72,6,3,8,40.0,40.0,2400,0,0,7,0,53
S43G01N218,2023-2024,20240302,부산 KCC,20,4,24,19,43,3,54,28,27,10,0,0,21,15,4,2,81,38,17,21,19,101,102,2,0,9,40.0,40.0,2400,0,0,0,0,115,수원 KT,21,1,26,15,41,4,50,23,28,10,1,1,22,16,5,6,79,34,18,21,24,94,101,6,0,10,40.0,40.0,2400,0,0,8,0,106
S43G01N219,2023-2024,20240302,원주 DB,20,6,19,13,32,5,23,16,37,11,0,0,13,10,2,2,60,27,19,20,22,75,73,4,0,14,40.0,40.0,2400,0,0,19,0,92,대구 한국가스공사,11,1,20,12,32,1,37,17,23,9,2,1,12,11,2,2,62,27,19,20,22,74,74,8,1,10,40.0,40.0,2400,0,1,6,0,80
S43G01N220,2023-2024,20240302,서울 삼성,20,1,28,17,45,1,55,30,13,4,3,2,29,16,3,0,71,36,20,24,30,92,100,8,1,9,40.0,40.0,2400,0,0,10,0,109,울산 현대모비스,16,2,23,16,39,3,49,24,21,4,1,1,22,15,6,4,71,29,20,23,23,77,93,4,0,15,40.0,40.0,2400,0,1,8,0,77
S43G01N221,2023-2024,20240303,수원 KT,17,3,28,7,35,3,38,18,21,4,3,3,10,6,8,2,62,25,19,21,26,60,72,8,0,15,40.0,40.0,2400,0,0,11,0,70,창원 LG,20,1,28,14,42,4,38,13,33,12,0,0,17,13,4,0,71,25,16,16,18,75,88,9,1,11,40.0,40.0,2400,0,0,8,0,89
S43G01N222,2023-2024,20240303,안양 정관장,22,3,24,11,35,1,46,26,25,9,2,2,13,9,4,2,73,37,15,16,23,92,86,8,0,5,40.0,40.0,2400,0,0,11,0,116,고양 소노,17,2,24,9,33,4,28,13,37,14,3,3,17,13,1,0,68,30,16,18,22,87,85,2,0,9,40.0,40.0,2400,0,0,0,0,94
S43G01N223,2023-2024,20240303,서울 SK,23,7,34,7,41,3,44,24,24,10,4,3,11,6,6,2,72,37,20,24,22,90,83,8,0,9,40.0,40.0,2400,0,0,12,0,123,부산 KCC,12,4,27,7,34,5,39,15,29,8,0,0,18,15,2,2,68,23,16,16,16,69,86,1,0,13,40.0,40.0,2400,0,0,10,0,64
S43G01N224,2023-2024,20240304,서울 삼성,17,2,26,12,38,8,42,18,19,8,0,0,23,15,3,0,61,26,18,20,24,75,84,6,0,15,40.0,40.0,2400,1,0,0,0,88,대구 한국가스공사,15,5,23,13,36,2,34,18,37,11,1,0,15,12,2,2,72,29,20,26,16,81,87,6,0,7,40.0,40.0,2400,0,0,11,0,92
S43G01N225,2023-2024,20240305,고양 소노,19,1,16,5,21,3,37,21,36,10,1,1,17,11,5,4,74,32,15,15,22,85,91,5,0,5,40.0,40.0,2400,1,0,4,0,81,부산 KCC,32,2,35,8,43,3,47,33,28,15,0,0,7,6,8,4,75,48,17,20,18,117,82,3,0,11,40.0,40.0,2400,0,0,8,0,161
S43G01N226,2023-2024,20240305,서울 SK,26,2,30,9,39,2,59,33,18,10,1,1,7,7,8,6,78,44,19,19,24,105,85,8,0,6,40.0,40.0,2400,0,0,13,0,142,울산 현대모비스,18,3,19,9,28,1,48,26,20,4,1,1,11,10,8,4,69,31,16,14,15,76,80,4,0,10,40.0,40.0,2400,1,1,2,1,81
