gameKey,seasonName,date,TEAM,AST,BLK,DREB,DKM,DKA,SWA,2PM,2PA,FGA,FGM,TPF,FTM,FTA,PPF,SUB,OREB,PP,PA,PRB,STL,3PM,3PA,TTO,TRB,PTO,MIN,MIN_M,MIN_S,BPF,BPS,DPS,EFF,EJ,FST,MXD,MXS,PPS,PPT,SWM,TOM,TPF_G,TPF_T,TPS
S41G01N179,2022-2023,20230131,전주 KCC,17,2,27,0,0,5,25,45,65,31,16,13,18,17,11,10,81,83,37,6,6,20,1,1,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N179,2022-2023,20230131,안양 KGC,20,3,23,1,2,6,18,38,69,32,17,6,9,19,14,10,83,78,33,4,13,29,1,6,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N180,2022-2023,20230201,서울 SK,15,4,30,0,0,4,18,40,62,26,18,12,14,20,19,6,72,76,36,5,8,22,0,3,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N180,2022-2023,20230201,창원 LG,17,2,24,1,1,6,17,46,76,28,19,9,12,20,17,16,75,88,40,10,10,29,1,5,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N181,2022-2023,20230202,고양 캐롯,19,1,19,0,0,1,12,24,79,25,15,2,3,15,24,19,65,82,38,6,13,55,1,6,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N181,2022-2023,20230202,안양 KGC,17,3,31,3,4,7,27,45,71,34,17,10,10,17,20,11,82,81,42,9,4,22,0,3,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N182,2022-2023,20230202,서울 삼성,15,3,22,1,1,3,17,33,59,23,20,22,28,20,33,11,73,87,33,6,5,25,1,5,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N182,2022-2023,20230202,수원 KT,19,4,21,2,2,0,16,37,57,24,20,16,22,24,25,9,70,79,30,3,6,18,0,6,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N183,2022-2023,20230203,창원 LG,13,3,27,0,0,3,24,44,69,29,16,13,19,17,19,11,76,88,38,4,5,25,0,5,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N183,2022-2023,20230203,원주 DB,20,1,27,2,2,7,25,55,70,30,19,11,15,23,31,7,74,85,34,10,3,13,0,6,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N184,2022-2023,20230204,안양 KGC,13,7,22,1,1,3,17,37,58,24,14,10,13,15,19,4,64,71,26,7,6,20,0,6,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N184,2022-2023,20230204,서울 삼성,10,1,29,0,0,1,16,43,71,23,16,8,11,17,21,18,61,82,47,6,7,28,2,4,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N185,2022-2023,20230204,울산 현대모비스,21,2,25,0,0,5,26,43,68,32,18,12,15,22,25,18,82,83,43,4,6,25,1,7,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N185,2022-2023,20230204,고양 캐롯,13,3,14,0,0,2,15,27,68,28,18,15,18,18,17,10,84,86,24,8,13,41,1,3,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N186,2022-2023,20230204,대구 한국가스공사,14,0,17,0,0,4,23,38,59,29,17,9,16,18,27,8,73,75,25,7,6,21,0,5,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N186,2022-2023,20230204,수원 KT,21,2,22,0,0,2,18,30,60,29,18,7,10,19,19,8,76,70,30,8,11,30,0,2,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N187,2022-2023,20230205,울산 현대모비스,14,3,25,1,1,2,19,48,78,32,16,4,5,16,26,21,80,83,46,3,12,29,0,5,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N187,2022-2023,20230205,원주 DB,11,5,22,0,0,2,24,50,71,27,16,14,15,16,25,14,71,86,36,4,3,21,0,3,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N188,2022-2023,20230205,전주 KCC,19,3,34,1,1,4,19,34,63,32,18,11,12,20,19,6,87,75,40,6,12,28,2,2,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N188,2022-2023,20230205,창원 LG,13,2,22,1,1,5,24,54,74,26,15,11,14,17,18,12,64,88,34,8,1,19,0,4,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N189,2022-2023,20230205,서울 SK,27,1,26,3,4,10,31,49,70,40,14,10,16,15,13,10,96,86,36,9,6,17,1,2,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N189,2022-2023,20230205,고양 캐롯,11,1,20,0,0,0,17,25,64,30,15,10,11,15,16,6,83,75,26,5,13,39,1,4,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N190,2022-2023,20230206,수원 KT,22,1,18,0,0,1,20,41,74,32,19,8,11,19,16,14,84,85,32,7,12,33,0,4,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N190,2022-2023,20230206,안양 KGC,21,2,22,5,5,3,17,33,65,34,15,7,12,15,10,7,87,77,29,5,12,27,1,6,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N191,2022-2023,20230207,서울 SK,18,7,28,0,0,5,24,43,66,30,16,7,12,16,21,9,73,78,37,8,6,23,1,3,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N191,2022-2023,20230207,울산 현대모비스,19,2,23,0,0,4,23,53,74,30,17,1,4,17,21,14,68,78,37,7,7,21,1,5,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N192,2022-2023,20230208,대구 한국가스공사,20,0,22,1,1,4,26,40,62,37,19,18,21,23,19,4,102,83,26,9,10,21,0,0,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N192,2022-2023,20230208,창원 LG,22,1,21,1,1,4,24,40,69,38,19,19,23,21,22,9,108,92,30,9,13,28,0,2,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N193,2022-2023,20230209,안양 KGC,17,7,26,3,3,4,21,41,73,33,16,5,13,17,16,14,80,86,40,9,9,29,0,6,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N193,2022-2023,20230209,원주 DB,12,2,27,2,2,5,16,45,66,25,17,13,15,19,24,12,70,81,39,7,7,19,1,3,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N194,2022-2023,20230209,전주 KCC,15,1,23,0,0,6,23,39,60,26,16,15,19,19,16,12,70,79,35,7,3,21,1,0,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N194,2022-2023,20230209,울산 현대모비스,14,1,21,1,1,6,22,41,65,30,18,9,12,20,23,11,76,77,32,7,7,23,0,2,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N195,2022-2023,20230210,창원 LG,19,2,26,0,0,8,31,50,68,38,18,13,21,22,21,11,96,89,37,11,7,18,0,3,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N195,2022-2023,20230210,서울 삼성,18,0,24,4,4,3,20,44,66,27,19,21,25,22,33,12,78,91,36,7,3,18,1,1,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N196,2022-2023,20230210,고양 캐롯,20,3,23,2,2,3,17,30,66,31,18,9,10,20,19,8,83,76,31,13,12,34,0,2,5,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N196,2022-2023,20230210,수원 KT,15,1,27,1,1,0,17,37,64,26,17,7,10,17,22,11,67,74,38,3,8,26,0,4,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N197,2022-2023,20230211,서울 SK,21,2,23,0,0,6,23,43,66,34,19,10,14,23,18,7,89,80,30,10,11,23,0,4,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N197,2022-2023,20230211,대구 한국가스공사,17,1,23,3,3,4,21,40,63,33,17,10,16,18,19,5,85,79,28,8,9,20,1,2,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N198,2022-2023,20230211,안양 KGC,19,3,28,1,2,1,22,41,69,35,14,13,16,14,14,6,95,85,34,5,12,26,1,1,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N198,2022-2023,20230211,울산 현대모비스,16,0,29,0,0,7,27,47,72,34,18,8,10,20,24,9,83,82,38,8,7,25,0,1,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N199,2022-2023,20230212,서울 SK,17,2,21,1,1,1,27,47,66,33,18,13,13,21,17,5,84,79,26,2,5,18,0,3,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N199,2022-2023,20230212,창원 LG,25,2,22,1,2,7,28,48,63,35,18,18,24,23,17,10,94,87,32,8,6,13,1,3,5,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N200,2022-2023,20230212,수원 KT,16,1,25,1,2,4,19,34,70,32,17,10,12,21,18,13,86,82,38,6,12,34,1,3,4,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N200,2022-2023,20230212,전주 KCC,13,1,20,0,0,1,17,40,66,26,12,12,22,12,17,16,73,88,36,3,9,26,1,5,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N201,2022-2023,20230212,대구 한국가스공사,12,1,28,1,1,3,24,38,63,28,18,5,7,22,22,8,64,70,36,8,3,24,1,4,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N201,2022-2023,20230212,안양 KGC,14,4,23,0,0,3,19,39,67,27,13,8,13,13,18,13,70,80,36,9,8,28,0,2,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N202,2022-2023,20230213,서울 삼성,20,2,31,1,1,5,19,54,79,28,18,19,24,19,27,21,83,103,52,8,8,24,0,3,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N202,2022-2023,20230213,원주 DB,20,3,27,4,4,9,24,47,70,31,17,12,17,22,35,8,77,87,35,4,3,19,0,6,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N203,2022-2023,20230214,서울 SK,20,0,23,0,0,8,25,48,72,35,19,11,12,19,21,16,91,84,39,7,10,24,0,2,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N203,2022-2023,20230214,수원 KT,16,1,22,0,0,3,23,38,65,29,17,18,18,17,15,9,82,83,31,8,6,27,0,1,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N204,2022-2023,20230215,안양 KGC,23,3,35,0,1,2,22,44,67,30,18,21,21,23,16,12,89,88,47,5,8,22,1,4,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N204,2022-2023,20230215,창원 LG,10,2,22,2,2,2,13,41,63,22,16,16,23,19,21,8,67,86,30,6,7,20,0,1,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N205,2022-2023,20230216,대구 한국가스공사,17,1,22,4,4,5,17,33,64,28,17,14,16,21,26,14,77,80,36,7,7,27,0,1,20,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N205,2022-2023,20230216,울산 현대모비스,17,2,21,3,3,2,21,42,68,32,19,12,16,23,18,13,84,84,34,15,8,23,1,2,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N206,2022-2023,20230216,서울 삼성,24,2,19,1,2,4,30,50,83,44,20,12,16,32,34,18,113,99,37,5,13,31,0,5,14,45.0,45.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N206,2022-2023,20230216,서울 SK,27,1,18,1,1,6,33,51,65,40,19,29,41,20,21,10,115,106,28,6,6,13,0,3,5,45.0,45.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N207,2022-2023,20230217,창원 LG,19,2,28,0,0,8,30,48,67,34,19,13,29,19,20,19,85,96,47,6,4,19,0,5,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N207,2022-2023,20230217,고양 캐롯,16,3,18,1,1,4,19,37,63,25,20,13,19,26,21,9,68,82,27,6,5,25,0,4,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N208,2022-2023,20230217,안양 KGC,18,2,31,1,1,2,23,44,76,36,17,4,9,20,14,13,88,85,44,2,12,31,1,4,5,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N208,2022-2023,20230217,전주 KCC,18,3,24,0,0,1,17,36,59,26,17,18,28,17,14,4,79,87,28,3,9,23,0,3,2,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N209,2022-2023,20230218,원주 DB,20,1,23,0,0,10,26,58,72,32,20,3,7,27,21,15,73,79,38,4,6,14,0,5,16,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N209,2022-2023,20230218,서울 SK,20,5,25,0,0,7,16,34,62,27,13,27,30,13,24,9,92,92,34,14,11,28,4,1,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N210,2022-2023,20230218,서울 삼성,18,1,20,1,1,4,23,45,69,28,19,6,8,27,30,8,66,77,28,6,4,23,1,5,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N210,2022-2023,20230218,대구 한국가스공사,17,3,29,1,1,5,25,43,65,33,17,16,27,19,29,12,89,92,41,6,7,21,1,5,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N211,2022-2023,20230218,울산 현대모비스,14,3,22,1,1,3,17,34,66,26,16,9,9,17,21,12,69,75,34,10,8,31,1,7,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N211,2022-2023,20230218,수원 KT,12,3,24,2,2,4,20,49,64,23,14,12,17,14,23,11,59,81,35,12,1,13,1,4,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N212,2022-2023,20230219,고양 캐롯,13,3,23,1,1,5,21,38,63,31,16,21,26,17,22,10,92,89,33,3,9,24,1,1,1,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N212,2022-2023,20230219,서울 삼성,19,2,24,1,1,5,24,44,69,34,20,9,13,23,25,10,86,82,34,1,9,24,0,4,4,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N213,2022-2023,20230219,대구 한국가스공사,23,2,15,1,1,3,24,38,60,34,20,4,8,26,21,9,81,68,24,10,9,21,1,5,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N213,2022-2023,20230219,전주 KCC,12,0,16,0,0,5,19,37,54,25,14,23,27,14,16,7,79,81,23,7,6,17,1,4,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N214,2022-2023,20230219,서울 SK,14,2,26,0,0,5,29,51,70,37,15,3,4,17,12,9,85,74,35,9,8,19,0,0,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N214,2022-2023,20230219,안양 KGC,19,4,23,4,4,4,22,39,62,32,11,9,12,11,8,6,79,74,29,5,6,19,0,1,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N215,2022-2023,20230223,전주 KCC,15,2,27,0,0,2,23,37,52,27,16,15,18,16,14,6,73,70,33,5,4,15,1,2,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N215,2022-2023,20230223,서울 SK,18,3,17,0,0,4,21,39,66,27,16,8,10,19,19,9,68,76,26,6,6,27,0,2,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N216,2022-2023,20230225,원주 DB,22,2,19,2,2,9,22,46,73,30,19,5,5,19,24,14,71,78,33,8,6,25,0,5,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N216,2022-2023,20230225,전주 KCC,18,3,26,0,0,5,21,37,65,30,14,6,9,14,17,12,75,74,38,8,9,28,3,1,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N217,2022-2023,20230226,안양 KGC,17,1,34,2,2,6,20,43,68,29,18,8,9,21,15,6,73,77,40,8,7,23,0,3,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N217,2022-2023,20230226,대구 한국가스공사,17,2,30,0,0,2,17,35,62,23,11,12,17,11,21,4,64,79,34,9,6,27,2,2,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N218,2022-2023,20230301,전주 KCC,21,2,25,0,0,2,20,40,62,28,17,15,19,20,20,12,79,81,37,2,8,22,2,5,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N218,2022-2023,20230301,서울 삼성,11,4,22,2,3,2,19,53,75,27,20,13,16,21,31,19,73,91,41,6,6,19,0,3,5,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N219,2022-2023,20230301,대구 한국가스공사,22,1,25,2,2,3,23,45,64,31,17,15,17,17,18,11,83,81,36,4,6,17,0,6,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N219,2022-2023,20230301,고양 캐롯,15,4,22,1,1,2,13,21,68,26,18,12,14,19,18,10,76,82,32,4,12,46,0,2,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N220,2022-2023,20230301,수원 KT,18,7,30,2,2,3,24,41,62,31,15,10,12,16,16,11,77,74,41,9,5,19,1,4,17,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N220,2022-2023,20230301,원주 DB,17,3,19,0,1,3,21,45,69,28,15,2,6,15,20,9,65,75,28,10,7,23,1,3,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N221,2022-2023,20230302,울산 현대모비스,22,4,21,1,1,3,25,47,79,33,18,7,10,21,26,13,80,89,34,6,7,31,0,6,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N221,2022-2023,20230302,창원 LG,27,2,27,9,9,9,25,44,66,38,16,14,20,17,18,8,94,86,35,9,4,13,1,3,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N222,2022-2023,20230304,원주 DB,25,5,25,2,2,5,18,39,68,31,17,8,16,21,15,7,81,84,32,8,11,27,0,4,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N222,2022-2023,20230304,대구 한국가스공사,17,4,34,0,1,2,23,55,78,30,18,11,14,23,20,18,78,92,52,8,7,22,1,1,16,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N223,2022-2023,20230304,고양 캐롯,13,4,24,0,0,2,20,32,71,31,17,7,8,18,16,7,80,79,31,12,11,39,1,3,2,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N223,2022-2023,20230304,전주 KCC,12,4,28,0,0,3,20,40,62,23,15,11,13,16,21,13,60,75,41,1,3,22,3,6,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N224,2022-2023,20230304,서울 삼성,16,1,25,4,4,2,22,40,61,33,18,15,23,21,31,7,88,84,32,6,7,17,1,1,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N224,2022-2023,20230304,울산 현대모비스,20,3,23,0,0,5,24,42,73,35,20,11,16,22,23,12,92,89,35,8,11,31,0,4,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N225,2022-2023,20230304,창원 LG,19,1,33,3,4,5,17,46,70,31,18,11,13,20,17,9,84,83,42,5,11,20,1,4,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N225,2022-2023,20230304,수원 KT,13,4,27,0,0,0,16,48,75,25,16,8,14,17,25,12,67,89,39,5,9,27,0,6,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N226,2022-2023,20230307,원주 DB,26,2,21,5,5,4,21,38,64,35,20,12,18,25,18,14,91,82,35,5,9,21,1,4,17,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N226,2022-2023,20230307,고양 캐롯,13,0,14,0,0,3,24,38,65,34,16,18,22,20,15,9,96,87,23,10,10,27,0,2,8,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N227,2022-2023,20230308,서울 SK,19,0,20,2,2,9,24,41,65,36,16,12,15,18,15,10,94,80,30,9,10,22,1,2,9,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N227,2022-2023,20230308,수원 KT,22,3,20,0,0,4,24,42,64,35,16,10,14,17,19,10,91,78,30,5,11,22,0,0,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N228,2022-2023,20230309,전주 KCC,10,0,20,1,1,3,20,46,57,21,18,15,22,18,20,6,57,79,26,6,0,10,1,2,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N228,2022-2023,20230309,창원 LG,20,1,30,1,1,6,30,48,69,36,18,10,15,22,18,11,87,84,41,12,5,20,0,4,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N229,2022-2023,20230309,대구 한국가스공사,16,4,22,2,2,4,21,38,66,31,19,16,19,23,27,15,86,85,37,8,8,26,1,3,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N229,2022-2023,20230309,고양 캐롯,14,2,19,0,0,5,20,36,69,29,19,13,17,20,23,18,80,86,37,7,9,33,0,1,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N230,2022-2023,20230310,울산 현대모비스,19,0,21,0,0,3,21,40,68,29,17,9,12,18,24,7,75,80,28,6,8,28,0,3,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N230,2022-2023,20230310,서울 SK,18,4,30,1,1,7,30,47,60,34,17,14,20,19,18,6,85,80,36,3,3,12,1,4,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N231,2022-2023,20230310,서울 삼성,19,3,27,0,0,0,23,44,64,29,19,18,22,20,33,11,82,86,38,6,6,20,1,3,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N231,2022-2023,20230310,안양 KGC,15,5,16,4,4,4,29,62,77,34,17,10,16,20,12,18,79,93,34,8,1,11,1,7,11,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N232,2022-2023,20230311,고양 캐롯,19,2,22,0,0,2,27,38,65,36,17,11,15,18,19,6,92,80,28,6,9,27,0,0,5,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N232,2022-2023,20230311,창원 LG,15,0,24,0,0,3,23,39,63,31,19,13,14,19,26,9,83,77,33,3,8,24,0,1,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N233,2022-2023,20230311,전주 KCC,24,5,26,1,1,6,20,43,65,30,15,15,19,16,19,12,84,84,38,7,9,21,0,3,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N233,2022-2023,20230311,원주 DB,15,1,25,3,3,5,20,40,68,28,18,3,4,21,23,11,64,72,36,4,5,25,0,1,10,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N234,2022-2023,20230311,대구 한국가스공사,24,0,21,1,1,3,20,37,71,31,19,11,16,21,21,11,83,87,32,10,10,33,0,3,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N234,2022-2023,20230311,수원 KT,19,1,24,1,2,2,22,37,60,33,17,10,13,17,21,8,86,73,32,4,10,21,0,3,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N235,2022-2023,20230312,전주 KCC,15,3,21,0,0,3,21,45,62,27,17,18,23,17,18,8,78,85,29,10,6,17,0,4,6,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N235,2022-2023,20230312,서울 삼성,15,2,28,0,0,5,18,40,63,28,20,9,9,23,29,11,75,72,39,4,10,23,0,1,15,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N236,2022-2023,20230312,서울 SK,17,4,23,0,0,6,27,55,76,32,18,5,11,18,18,14,74,87,37,9,5,21,0,3,7,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N236,2022-2023,20230312,안양 KGC,20,3,28,0,0,6,23,48,68,29,14,9,12,14,11,11,73,80,39,4,6,20,2,6,14,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N237,2022-2023,20230312,원주 DB,23,1,21,2,2,4,23,45,60,27,16,10,15,18,33,5,66,75,26,6,2,13,0,3,13,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N237,2022-2023,20230312,울산 현대모비스,16,4,30,1,1,6,20,41,68,30,17,15,16,17,23,10,84,84,40,6,9,26,1,4,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S41G01N238,2022-2023,20230313,수원 KT,19,3,28,3,3,3,15,34,60,25,16,15,20,19,17,8,72,80,36,5,7,23,0,3,12,40.0,40.0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
