시즌,경기ID,누적쿼터,팀명,구분,선수명,최종승리팀(1=홈승),PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,GD,DK,TO,PF
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,한상혁,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,이재도,0,19,6,7,85.7,0,2,0.0,6,9,66.7,7,9,77.8,0,1,1,6,0,0,0,0,0,2
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,김준일,0,10,5,6,83.3,0,1,0.0,5,7,71.4,0,0,0.0,0,1,1,3,0,0,0,0,2,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,정인덕,0,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,최승욱,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,김준형,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,윤원상,0,6,0,0,0.0,2,5,40.0,2,5,40.0,0,0,0.0,1,0,1,2,0,0,0,0,0,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,아셈 마레이,0,9,3,7,42.9,0,0,0.0,3,7,42.9,3,6,50.0,1,6,7,3,3,0,0,1,2,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,저스틴 구탕,0,9,4,4,100.0,0,1,0.0,4,5,80.0,1,1,100.0,0,1,1,3,1,0,0,1,1,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,창원 LG,Home,단테 커닝햄,0,4,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,2,2,0,1,1,0,0,1,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,정창영,0,3,0,2,0.0,1,5,20.0,1,7,14.3,0,0,0.0,1,2,3,4,0,0,0,0,0,1
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,라건아,0,19,8,10,80.0,1,2,50.0,9,12,75.0,0,0,0.0,5,7,12,5,0,1,0,0,1,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,박경상,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,김지완,0,13,2,2,100.0,3,4,75.0,5,6,83.3,0,0,0.0,0,1,1,1,0,0,0,0,1,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,김상규,0,0,0,2,0.0,0,1,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,전준범,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,허웅,0,17,6,7,85.7,1,2,50.0,7,9,77.8,2,3,66.7,0,1,1,4,3,0,0,0,3,1
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,이승현,0,15,6,9,66.7,0,0,0.0,6,9,66.7,3,5,60.0,1,2,3,5,0,0,0,0,0,1
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,곽정훈,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,이근휘,0,6,0,0,0.0,2,3,66.7,2,3,66.7,0,0,0.0,0,3,3,1,0,0,0,0,0,2
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,론데 홀리스 제퍼슨,0,8,3,6,50.0,0,0,0.0,3,6,50.0,2,2,100.0,1,1,2,1,1,0,0,1,1,1
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3,전주 KCC,Away,송동훈,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,1,0,1,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,이관희,0,8,2,4,50.0,1,3,33.3,3,7,42.9,1,1,100.0,0,3,3,0,1,1,0,0,1,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,정희재,0,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,2
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,한상혁,0,4,2,2,100.0,0,1,0.0,2,3,66.7,0,0,0.0,0,0,0,1,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,이재도,0,22,6,7,85.7,1,5,20.0,7,12,58.3,7,9,77.8,0,1,1,7,0,0,0,0,0,2
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,김준일,0,12,6,8,75.0,0,1,0.0,6,9,66.7,0,0,0.0,0,1,1,3,0,0,0,1,3,4
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,정인덕,0,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,최승욱,0,3,1,2,50.0,0,0,0.0,1,2,50.0,1,2,50.0,1,2,3,0,1,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,김준형,0,3,0,0,0.0,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,윤원상,0,6,0,1,0.0,2,7,28.6,2,8,25.0,0,0,0.0,1,0,1,2,0,0,0,0,0,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,아셈 마레이,0,11,4,9,44.4,0,0,0.0,4,9,44.4,3,6,50.0,2,7,9,3,4,0,0,1,2,1
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,저스틴 구탕,0,9,4,4,100.0,0,1,0.0,4,5,80.0,1,1,100.0,0,1,1,3,1,0,0,1,1,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,창원 LG,Home,단테 커닝햄,0,4,2,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,0,2,2,0,1,1,0,0,1,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,정창영,0,8,1,3,33.3,2,6,33.3,3,9,33.3,0,0,0.0,1,2,3,4,0,0,0,0,0,2
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,라건아,0,23,10,14,71.4,1,2,50.0,11,16,68.8,0,0,0.0,8,10,18,6,0,1,0,0,1,5
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,박경상,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,김지완,0,15,3,3,100.0,3,4,75.0,6,7,85.7,0,0,0.0,0,2,2,3,0,1,0,0,1,3
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,김상규,0,0,0,4,0.0,0,1,0.0,0,5,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,전준범,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,허웅,0,23,6,8,75.0,3,4,75.0,9,12,75.0,2,3,66.7,0,2,2,4,3,0,0,0,4,1
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,이승현,0,15,6,10,60.0,0,1,0.0,6,11,54.5,3,5,60.0,1,3,4,5,0,0,0,0,1,2
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,곽정훈,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,이근휘,0,9,0,0,0.0,3,4,75.0,3,4,75.0,0,0,0.0,0,3,3,1,0,0,0,0,0,2
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,론데 홀리스 제퍼슨,0,8,3,6,50.0,0,0,0.0,3,6,50.0,2,2,100.0,1,1,2,1,1,0,0,1,1,1
../kbl_data/2022-2023,S41G01N124,Q1-Q2-Q3-Q4,전주 KCC,Away,송동훈,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,1,1,0,1,0,2,3
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,양희종,1,5,0,0,0.0,1,1,100.0,1,1,100.0,2,2,100.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,오세근,1,8,4,5,80.0,0,0,0.0,4,5,80.0,0,0,0.0,0,2,2,2,1,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,정준원,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,배병준,1,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,문성곤,1,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,2,0,0,0,0,1,3
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,박지훈,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,대릴 먼로,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,변준형,1,10,4,4,100.0,0,0,0.0,4,4,100.0,2,2,100.0,0,1,1,3,0,0,1,0,0,1
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,한승희,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,오마리 스펠맨,1,3,0,1,0.0,1,2,50.0,1,3,33.3,0,0,0.0,0,2,2,0,0,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,조은후,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,안양 KGC,Home,렌즈 아반도,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,김강선,1,0,0,1,0.0,0,4,0.0,0,5,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,2
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,최현민,1,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,1
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,전성현,1,7,1,1,100.0,1,4,25.0,2,5,40.0,2,3,66.7,1,0,1,1,0,0,0,0,2,1
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,조한진,1,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,김세창,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,디드릭 로슨,1,2,1,1,100.0,0,1,0.0,1,2,50.0,0,0,0.0,0,2,2,1,0,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,박진철,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,이정현,1,8,2,2,100.0,0,1,0.0,2,3,66.7,4,4,100.0,1,0,1,0,1,0,0,0,0,1
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,모리구치 히사시,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,조재우,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,안정욱,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1,고양 캐롯,Away,드미트리우스 트레드웰,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,양희종,1,5,0,0,0.0,1,1,100.0,1,1,100.0,2,2,100.0,0,0,0,0,0,1,0,0,0,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,오세근,1,11,5,7,71.4,0,0,0.0,5,7,71.4,1,3,33.3,0,4,4,2,1,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,정준원,1,3,0,0,0.0,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,배병준,1,9,0,1,0.0,3,4,75.0,3,5,60.0,0,0,0.0,0,2,2,1,1,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,문성곤,1,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,2,0,0,0,0,1,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,박지훈,1,6,3,5,60.0,0,1,0.0,3,6,50.0,0,0,0.0,0,0,0,2,2,0,0,0,0,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,대릴 먼로,1,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,1,2,0,2,0,0,0,1,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,변준형,1,10,4,5,80.0,0,1,0.0,4,6,66.7,2,2,100.0,0,2,2,4,0,0,1,0,1,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,한승희,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,오마리 스펠맨,1,3,0,2,0.0,1,3,33.3,1,5,20.0,0,0,0.0,1,2,3,0,0,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,조은후,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,안양 KGC,Home,렌즈 아반도,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,김강선,1,5,1,2,50.0,1,6,16.7,2,8,25.0,0,0,0.0,1,2,3,2,0,0,0,0,0,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,최현민,1,1,0,0,0.0,0,3,0.0,0,3,0.0,1,2,50.0,0,3,3,0,0,0,0,0,0,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,전성현,1,7,1,1,100.0,1,4,25.0,2,5,40.0,2,3,66.7,1,0,1,1,0,0,0,0,2,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,조한진,1,6,0,0,0.0,2,2,100.0,2,2,100.0,0,0,0.0,0,2,2,0,2,0,0,0,2,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,김세창,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,디드릭 로슨,1,9,2,3,66.7,1,4,25.0,3,7,42.9,2,2,100.0,2,8,10,2,0,1,0,0,3,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,박진철,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,이정현,1,12,4,5,80.0,0,3,0.0,4,8,50.0,4,4,100.0,1,0,1,3,1,0,0,0,1,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,모리구치 히사시,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,조재우,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,안정욱,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2,고양 캐롯,Away,드미트리우스 트레드웰,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,양희종,1,7,1,2,50.0,1,2,50.0,2,4,50.0,2,2,100.0,0,0,0,1,0,1,0,0,2,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,오세근,1,15,6,8,75.0,0,0,0.0,6,8,75.0,3,5,60.0,0,6,6,3,2,1,0,0,2,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,정준원,1,3,0,0,0.0,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,배병준,1,9,0,2,0.0,3,4,75.0,3,6,50.0,0,0,0.0,0,3,3,1,1,0,0,0,1,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,문성곤,1,0,0,0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,3,1,0,0,0,1,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,박지훈,1,8,4,6,66.7,0,1,0.0,4,7,57.1,0,0,0.0,0,0,0,3,3,0,0,0,0,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,대릴 먼로,1,5,2,4,50.0,0,0,0.0,2,4,50.0,1,2,50.0,1,2,3,0,3,0,0,0,1,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,변준형,1,14,5,7,71.4,0,1,0.0,5,8,62.5,4,4,100.0,0,2,2,5,0,0,1,0,2,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,한승희,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,오마리 스펠맨,1,3,0,2,0.0,1,3,33.3,1,5,20.0,0,0,0.0,1,2,3,0,0,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,조은후,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,안양 KGC,Home,렌즈 아반도,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,김강선,1,5,1,2,50.0,1,6,16.7,2,8,25.0,0,0,0.0,2,2,4,2,1,0,0,0,0,4
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,최현민,1,1,0,0,0.0,0,5,0.0,0,5,0.0,1,2,50.0,0,4,4,1,1,0,0,0,0,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,전성현,1,18,2,3,66.7,4,10,40.0,6,13,46.2,2,3,66.7,1,0,1,1,0,0,0,0,5,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,조한진,1,9,0,0,0.0,3,3,100.0,3,3,100.0,0,0,0.0,1,2,3,0,2,0,0,0,2,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,김세창,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,디드릭 로슨,1,11,3,4,75.0,1,4,25.0,4,8,50.0,2,2,100.0,3,11,14,3,0,1,0,0,3,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,박진철,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,이정현,1,15,4,7,57.1,1,6,16.7,5,13,38.5,4,4,100.0,1,0,1,5,1,0,1,0,1,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,모리구치 히사시,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,조재우,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,안정욱,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3,고양 캐롯,Away,드미트리우스 트레드웰,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,양희종,1,7,1,3,33.3,1,2,50.0,2,5,40.0,2,2,100.0,0,1,1,2,0,1,0,0,2,4
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,오세근,1,17,7,11,63.6,0,0,0.0,7,11,63.6,3,5,60.0,2,7,9,3,2,2,0,0,3,1
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,정준원,1,3,0,0,0.0,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,배병준,1,13,0,3,0.0,3,4,75.0,3,7,42.9,4,4,100.0,0,4,4,1,1,0,0,0,1,4
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,문성곤,1,2,1,1,100.0,0,4,0.0,1,5,20.0,0,0,0.0,0,4,4,4,1,0,0,0,2,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,박지훈,1,17,6,8,75.0,1,3,33.3,7,11,63.6,2,2,100.0,1,2,3,3,4,0,0,0,0,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,대릴 먼로,1,8,3,5,60.0,0,0,0.0,3,5,60.0,2,4,50.0,1,3,4,0,3,0,0,0,3,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,변준형,1,14,5,8,62.5,0,2,0.0,5,10,50.0,4,4,100.0,0,2,2,5,0,0,1,0,2,5
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,한승희,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,오마리 스펠맨,1,3,0,2,0.0,1,3,33.3,1,5,20.0,0,0,0.0,1,2,3,0,0,0,0,0,1,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,조은후,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,안양 KGC,Home,렌즈 아반도,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,고양 캐롯,Away,김강선,1,5,1,2,50.0,1,6,16.7,2,8,25.0,0,0,0.0,2,2,4,2,1,0,0,0,0,5
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,고양 캐롯,Away,최현민,1,6,0,0,0.0,1,6,16.7,1,6,16.7,3,4,75.0,0,4,4,1,1,0,0,0,1,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,고양 캐롯,Away,전성현,1,23,2,5,40.0,5,13,38.5,7,18,38.9,4,5,80.0,1,0,1,3,0,0,0,0,5,2
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,고양 캐롯,Away,조한진,1,9,0,0,0.0,3,4,75.0,3,4,75.0,0,0,0.0,1,4,5,0,3,0,0,0,2,3
../kbl_data/2022-2023,S41G01N125,Q1-Q2-Q3-Q4,고양 캐롯,Away,김세창,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0
